balance_group_id,decision_id,side
B056,d06160,pos
B056,d06174,pos
B056,d06188,pos
B056,d06202,pos
B056,d06216,pos
B056,d06230,pos
B056,d06244,pos
B056,d06258,pos
B056,d06272,pos
B056,d06286,pos
B056,d06300,pos
B056,d06314,pos
B056,d06328,pos
B056,d06342,pos
B056,d06356,pos
B056,d06370,pos
B056,d06384,pos
B056,d06398,pos
B056,d06412,pos
B056,d06426,pos
B056,d06440,pos
B056,d06454,pos
B056,d06468,pos
B056,d06482,pos
B056,d06496,pos
B056,d06510,pos
B056,d06524,pos
B056,d06538,pos
B056,d05825,neg
B056,d05839,neg
B056,d05853,neg
B056,d05867,neg
B056,d05881,neg
B056,d05895,neg
B056,d05909,neg
B056,d05923,neg
B056,d05937,neg
B056,d05951,neg
B056,d05965,neg
B056,d05979,neg
B056,d05993,neg
B056,d06007,neg
B056,d06021,neg
B056,d06035,neg
B056,d06049,neg
B056,d06063,neg
B056,d06077,neg
B056,d06091,neg
B056,d06105,neg
B056,d06119,neg
B056,d06133,neg
B056,d06147,neg
B056,d06161,neg
B056,d06175,neg
B056,d06189,neg
B056,d06203,neg
B056,d06217,neg
B056,d06231,neg
B056,d06245,neg
B056,d06259,neg
B056,d06273,neg
B056,d06287,neg
B056,d06301,neg
B056,d06315,neg
B056,d06329,neg
B056,d06343,neg
B056,d06357,neg
B056,d06371,neg
B056,d06385,neg
B056,d06399,neg
B056,d06413,neg
B056,d06427,neg
B056,d06441,neg
B056,d06455,neg
B056,d06469,neg
B056,d06483,neg
B056,d06497,neg
B056,d06511,neg
B056,d06525,neg
B056,d06539,neg
B057,d05826,pos
B057,d05840,pos
B057,d05854,pos
B057,d05868,pos
B057,d05882,pos
B057,d05896,pos
B057,d05910,pos
B057,d05924,pos
B057,d05938,pos
B057,d05952,pos
B057,d05966,pos
B057,d05980,pos
B057,d05994,pos
B057,d06008,pos
B057,d06022,pos
B057,d06036,pos
B057,d06050,pos
B057,d06064,pos
B057,d06078,pos
B057,d06092,pos
B057,d06106,pos
B057,d06120,pos
B057,d06134,pos
B057,d06148,pos
B057,d06162,pos
B057,d06176,pos
B057,d06190,pos
B057,d06204,pos
B057,d06218,pos
B057,d06232,pos
B057,d06246,pos
B057,d06260,pos
B057,d06274,pos
B057,d06288,pos
B057,d06302,pos
B057,d06316,pos
B057,d06330,pos
B057,d06344,pos
B057,d06358,pos
B057,d06372,pos
B057,d06386,pos
B057,d06400,pos
B057,d06414,pos
B057,d06428,pos
B057,d06442,pos
B057,d06456,pos
B057,d06470,pos
B057,d06484,pos
B057,d06498,pos
B057,d06512,pos
B057,d06526,pos
B057,d06540,pos
B057,d05827,neg
B057,d05841,neg
B057,d05855,neg
B057,d05869,neg
B057,d05883,neg
B057,d05897,neg
B057,d05911,neg
B057,d05925,neg
B057,d05939,neg
B057,d05953,neg
B057,d05967,neg
B057,d05981,neg
B057,d05995,neg
B057,d06009,neg
B057,d06023,neg
B057,d06037,neg
B057,d06051,neg
B057,d06065,neg
B057,d06079,neg
B057,d06093,neg
B057,d06107,neg
B057,d06121,neg
B057,d06135,neg
B057,d06149,neg
B057,d06163,neg
B057,d06177,neg
B057,d06191,neg
B057,d06205,neg
B057,d06219,neg
B057,d06233,neg
B057,d06247,neg
B057,d06261,neg
B057,d06275,neg
B057,d06289,neg
B057,d06303,neg
B057,d06317,neg
B057,d06331,neg
B057,d06345,neg
B057,d06359,neg
B057,d06373,neg
B057,d06387,neg
B057,d06401,neg
B057,d06415,neg
B057,d06429,neg
B057,d06443,neg
B057,d06457,neg
B057,d06471,neg
B057,d06485,neg
B057,d06499,neg
B057,d06513,neg
B057,d06527,neg
B057,d06541,neg
B058,d05828,pos
B058,d05842,pos
B058,d05856,pos
B058,d05870,pos
B058,d05884,pos
B058,d05898,pos
B058,d05912,pos
B058,d05926,pos
B058,d05940,pos
B058,d05954,pos
B058,d05968,pos
B058,d05982,pos
B058,d05996,pos
B058,d06010,pos
B058,d06024,pos
B058,d06038,pos
B058,d06052,pos
B058,d06066,pos
B058,d06080,pos
B058,d06094,pos
B058,d06108,pos
B058,d06122,pos
B058,d06136,pos
B058,d06150,pos
B058,d06164,pos
B058,d06178,pos
B058,d06192,pos
B058,d06206,pos
B058,d06220,pos
B058,d06234,pos
B058,d06248,pos
B058,d06262,pos
B058,d06276,pos
B058,d06290,pos
B058,d06304,pos
B058,d06318,pos
B058,d06332,pos
B058,d06346,pos
B058,d06360,pos
B058,d06374,pos
B058,d06388,pos
B058,d06402,pos
B058,d06416,pos
B058,d06430,pos
B058,d06444,pos
B058,d06458,pos
B058,d06472,pos
B058,d06486,pos
B058,d06500,pos
B058,d06514,pos
B058,d06528,pos
B058,d06542,pos
B058,d05829,neg
B058,d05843,neg
B058,d05857,neg
B058,d05871,neg
B058,d05885,neg
B058,d05899,neg
B058,d05913,neg
B058,d05927,neg
B058,d05941,neg
B058,d05955,neg
B058,d05969,neg
B058,d05983,neg
B058,d05997,neg
B058,d06011,neg
B058,d06025,neg
B058,d06039,neg
B058,d06053,neg
B058,d06067,neg
B058,d06081,neg
B058,d06095,neg
B058,d06109,neg
B058,d06123,neg
B058,d06137,neg
B058,d06151,neg
B058,d06165,neg
B058,d06179,neg
B058,d06193,neg
B058,d06207,neg
B058,d06221,neg
B058,d06235,neg
B058,d06249,neg
B058,d06263,neg
B058,d06277,neg
B058,d06291,neg
B058,d06305,neg
B058,d06319,neg
B058,d06333,neg
B058,d06347,neg
B058,d06361,neg
B058,d06375,neg
B058,d06389,neg
B058,d06403,neg
B058,d06417,neg
B058,d06431,neg
B058,d06445,neg
B058,d06459,neg
B058,d06473,neg
B058,d06487,neg
B058,d06501,neg
B058,d06515,neg
B058,d06529,neg
B058,d06543,neg
B059,d05830,pos
B059,d05844,pos
B059,d05858,pos
B059,d05872,pos
B059,d05886,pos
B059,d05900,pos
B059,d05914,pos
B059,d05928,pos
B059,d05942,pos
B059,d05956,pos
B059,d05970,pos
B059,d05984,pos
B059,d05998,pos
B059,d06012,pos
B059,d06026,pos
B059,d06040,pos
B059,d06054,pos
B059,d06068,pos
B059,d06082,pos
B059,d06096,pos
B059,d06110,pos
B059,d06124,pos
B059,d06138,pos
B059,d06152,pos
B059,d06166,pos
B059,d06180,pos
B059,d06194,pos
B059,d06208,pos
B059,d06222,pos
B059,d06236,pos
B059,d06250,pos
B059,d06264,pos
B059,d06278,pos
B059,d06292,pos
B059,d06306,pos
B059,d06320,pos
B059,d06334,pos
B059,d06348,pos
B059,d06362,pos
B059,d06376,pos
B059,d06390,pos
B059,d06404,pos
B059,d06418,pos
B059,d06432,pos
B059,d06446,pos
B059,d06460,pos
B059,d06474,pos
B059,d06488,pos
B059,d06502,pos
B059,d06516,pos
B059,d06530,pos
B059,d06544,pos
B059,d05831,neg
B059,d05845,neg
B059,d05859,neg
B059,d05873,neg
B059,d05887,neg
B059,d05901,neg
B059,d05915,neg
B059,d05929,neg
B059,d05943,neg
B059,d05957,neg
B059,d05971,neg
B059,d05985,neg
B059,d05999,neg
B059,d06013,neg
B059,d06027,neg
B059,d06041,neg
B059,d06055,neg
B059,d06069,neg
B059,d06083,neg
B059,d06097,neg
B059,d06111,neg
B059,d06125,neg
B059,d06139,neg
B059,d06153,neg
B059,d06167,neg
B059,d06181,neg
B059,d06195,neg
B059,d06209,neg
B059,d06223,neg
B059,d06237,neg
B059,d06251,neg
B059,d06265,neg
B059,d06279,neg
B059,d06293,neg
B059,d06307,neg
B059,d06321,neg
B059,d06335,neg
B059,d06349,neg
B059,d06363,neg
B059,d06377,neg
B059,d06391,neg
B059,d06405,neg
B059,d06419,neg
B059,d06433,neg
B059,d06447,neg
B059,d06461,neg
B059,d06475,neg
B059,d06489,neg
B059,d06503,neg
B059,d06517,neg
B059,d06531,neg
B059,d06545,neg
B060,d05832,pos
B060,d05846,pos
B060,d05860,pos
B060,d05874,pos
B060,d05888,pos
B060,d05902,pos
B060,d05916,pos
B060,d05930,pos
B060,d05944,pos
B060,d05958,pos
B060,d05972,pos
B060,d05986,pos
B060,d06000,pos
B060,d06014,pos
B060,d06028,pos
B060,d06042,pos
B060,d06056,pos
B060,d06070,pos
B060,d06084,pos
B060,d06098,pos
B060,d06112,pos
B060,d06126,pos
B060,d06140,pos
B060,d06154,pos
B060,d06168,pos
B060,d06182,pos
B060,d06196,pos
B060,d06210,pos
B060,d06224,pos
B060,d06238,pos
B060,d06252,pos
B060,d06266,pos
B060,d06280,pos
B060,d06294,pos
B060,d06308,pos
B060,d06322,pos
B060,d06336,pos
B060,d06350,pos
B060,d06364,pos
B060,d06378,pos
B060,d06392,pos
B060,d06406,pos
B060,d06420,pos
B060,d06434,pos
B060,d06448,pos
B060,d06462,pos
B060,d06476,pos
B060,d06490,pos
B060,d06504,pos
B060,d06518,pos
B060,d06532,pos
B060,d06546,pos
B060,d05833,neg
B060,d05847,neg
B060,d05861,neg
B060,d05875,neg
B060,d05889,neg
B060,d05903,neg
B060,d05917,neg
B060,d05931,neg
B060,d05945,neg
B060,d05959,neg
B060,d05973,neg
B060,d05987,neg
B060,d06001,neg
B060,d06015,neg
B060,d06029,neg
B060,d06043,neg
B060,d06057,neg
B060,d06071,neg
B060,d06085,neg
B060,d06099,neg
B060,d06113,neg
B060,d06127,neg
B060,d06141,neg
B060,d06155,neg
B060,d06169,neg
B060,d06183,neg
B060,d06197,neg
B060,d06211,neg
B060,d06225,neg
B060,d06239,neg
B060,d06253,neg
B060,d06267,neg
B060,d06281,neg
B060,d06295,neg
B060,d06309,neg
B060,d06323,neg
B060,d06337,neg
B060,d06351,neg
B060,d06365,neg
B060,d06379,neg
B060,d06393,neg
B060,d06407,neg
B060,d06421,neg
B060,d06435,neg
B060,d06449,neg
B060,d06463,neg
B060,d06477,neg
B060,d06491,neg
B060,d06505,neg
B060,d06519,neg
B060,d06533,neg
B060,d06547,neg
B061,d05834,pos
B061,d05848,pos
B061,d05862,pos
B061,d05876,pos
B061,d05890,pos
B061,d05904,pos
B061,d05918,pos
B061,d05932,pos
B061,d05946,pos
B061,d05960,pos
B061,d05974,pos
B061,d05988,pos
B061,d06002,pos
B061,d06016,pos
B061,d06030,pos
B061,d06044,pos
B061,d06058,pos
B061,d06072,pos
B061,d06086,pos
B061,d06100,pos
B061,d06114,pos
B061,d06128,pos
B061,d06142,pos
B061,d06156,pos
B061,d06170,pos
B061,d06184,pos
B061,d06198,pos
B061,d06212,pos
B061,d06226,pos
B061,d06240,pos
B061,d06254,pos
B061,d06268,pos
B061,d06282,pos
B061,d06296,pos
B061,d06310,pos
B061,d06324,pos
B061,d06338,pos
B061,d06352,pos
B061,d06366,pos
B061,d06380,pos
B061,d06394,pos
B061,d06408,pos
B061,d06422,pos
B061,d06436,pos
B061,d06450,pos
B061,d06464,pos
B061,d06478,pos
B061,d06492,pos
B061,d06506,pos
B061,d06520,pos
B061,d06534,pos
B061,d06548,pos
B061,d05835,neg
B061,d05849,neg
B061,d05863,neg
B061,d05877,neg
B061,d05891,neg
B061,d05905,neg
B061,d05919,neg
B061,d05933,neg
B061,d05947,neg
B061,d05961,neg
B061,d05975,neg
B061,d05989,neg
B061,d06003,neg
B061,d06017,neg
B061,d06031,neg
B061,d06045,neg
B061,d06059,neg
B061,d06073,neg
B061,d06087,neg
B061,d06101,neg
B061,d06115,neg
B061,d06129,neg
B061,d06143,neg
B061,d06157,neg
B061,d06171,neg
B061,d06185,neg
B061,d06199,neg
B061,d06213,neg
B061,d06227,neg
B061,d06241,neg
B061,d06255,neg
B061,d06269,neg
B061,d06283,neg
B061,d06297,neg
B061,d06311,neg
B061,d06325,neg
B061,d06339,neg
B061,d06353,neg
B061,d06367,neg
B061,d06381,neg
B061,d06395,neg
B061,d06409,neg
B061,d06423,neg
B061,d06437,neg
B061,d06451,neg
B061,d06465,neg
B061,d06479,neg
B061,d06493,neg
B061,d06507,neg
B061,d06521,neg
B061,d06535,neg
B061,d06549,neg
B062,d05836,pos
B062,d05850,pos
B062,d05864,pos
B062,d05878,pos
B062,d05892,pos
B062,d05906,pos
B062,d05920,pos
B062,d05934,pos
B062,d05948,pos
B062,d05962,pos
B062,d05976,pos
B062,d05990,pos
B062,d06004,pos
B062,d06018,pos
B062,d06032,pos
B062,d06046,pos
B062,d06060,pos
B062,d06074,pos
B062,d06088,pos
B062,d06102,pos
B062,d06116,pos
B062,d06130,pos
B062,d06144,pos
B062,d06158,pos
B062,d06172,pos
B062,d06186,pos
B062,d06200,pos
B062,d06214,pos
B062,d06228,pos
B062,d06242,pos
B062,d06256,pos
B062,d06270,pos
B062,d06284,pos
B062,d06298,pos
B062,d06312,pos
B062,d06326,pos
B062,d06340,pos
B062,d06354,pos
B062,d06368,pos
B062,d06382,pos
B062,d06396,pos
B062,d06410,pos
B062,d06424,pos
B062,d06438,pos
B062,d06452,pos
B062,d06466,pos
B062,d06480,pos
B062,d06494,pos
B062,d06508,pos
B062,d06522,pos
B062,d06536,pos
B062,d06550,pos
B062,d05837,neg
B062,d05851,neg
B062,d05865,neg
B062,d05879,neg
B062,d05893,neg
B062,d05907,neg
B062,d05921,neg
B062,d05935,neg
B062,d05949,neg
B062,d05963,neg
B062,d05977,neg
B062,d05991,neg
B062,d06005,neg
B062,d06019,neg
B062,d06033,neg
B062,d06047,neg
B062,d06061,neg
B062,d06075,neg
B062,d06089,neg
B062,d06103,neg
B062,d06117,neg
B062,d06131,neg
B062,d06145,neg
B062,d06159,neg
B062,d06173,neg
B062,d06187,neg
B062,d06201,neg
B062,d06215,neg
B062,d06229,neg
B062,d06243,neg
B062,d06257,neg
B062,d06271,neg
B062,d06285,neg
B062,d06299,neg
B062,d06313,neg
B062,d06327,neg
B062,d06341,neg
B062,d06355,neg
B062,d06369,neg
B062,d06383,neg
B062,d06397,neg
B062,d06411,neg
B062,d06425,neg
B062,d06439,neg
B062,d06453,neg
B062,d06467,neg
B062,d06481,neg
B062,d06495,neg
B062,d06509,neg
B062,d06523,neg
B062,d06537,neg
B062,d06551,neg
B063,d06552,pos
B063,d06566,pos
B063,d06580,pos
B063,d06594,pos
B063,d06608,pos
B063,d06622,pos
B063,d06636,pos
B063,d06650,pos
B063,d06664,pos
B063,d06678,pos
B063,d06692,pos
B063,d06706,pos
B063,d06720,pos
B063,d06734,pos
B063,d06748,pos
B063,d06762,pos
B063,d06776,pos
B063,d06790,pos
B063,d06804,pos
B063,d06818,pos
B063,d06832,pos
B063,d06846,pos
B063,d06860,pos
B063,d06874,pos
B063,d06888,pos
B063,d06902,pos
B063,d06916,pos
B063,d06930,pos
B063,d06944,pos
B063,d06958,pos
B063,d06972,pos
B063,d06986,pos
B063,d07000,pos
B063,d07014,pos
B063,d07028,pos
B063,d07042,pos
B063,d07056,pos
B063,d07070,pos
B063,d07084,pos
B063,d07098,pos
B063,d07112,pos
B063,d07126,pos
B063,d07140,pos
B063,d07154,pos
B063,d07168,pos
B063,d07182,pos
B063,d07196,pos
B063,d07210,pos
B063,d07224,pos
B063,d07238,pos
B063,d07252,pos
B063,d07266,pos
B063,d06553,neg
B063,d06567,neg
B063,d06581,neg
B063,d06595,neg
B063,d06609,neg
B063,d06623,neg
B063,d06637,neg
B063,d06651,neg
B063,d06665,neg
B063,d06679,neg
B063,d06693,neg
B063,d06707,neg
B063,d06721,neg
B063,d06735,neg
B063,d06749,neg
B063,d06763,neg
B063,d06777,neg
B063,d06791,neg
B063,d06805,neg
B063,d06819,neg
B063,d06833,neg
B063,d06847,neg
B063,d06861,neg
B063,d06875,neg
B063,d06889,neg
B063,d06903,neg
B063,d06917,neg
B063,d06931,neg
B063,d06945,neg
B063,d06959,neg
B063,d06973,neg
B063,d06987,neg
B063,d07001,neg
B063,d07015,neg
B063,d07029,neg
B063,d07043,neg
B063,d07057,neg
B063,d07071,neg
B063,d07085,neg
B063,d07099,neg
B063,d07113,neg
B063,d07127,neg
B063,d07141,neg
B063,d07155,neg
B063,d07169,neg
B063,d07183,neg
B063,d07197,neg
B063,d07211,neg
B063,d07225,neg
B063,d07239,neg
B063,d07253,neg
B063,d07267,neg
B064,d06554,pos
B064,d06568,pos
B064,d06582,pos
B064,d06596,pos
B064,d06610,pos
B064,d06624,pos
B064,d06638,pos
B064,d06652,pos
B064,d06666,pos
B064,d06680,pos
B064,d06694,pos
B064,d06708,pos
B064,d06722,pos
B064,d06736,pos
B064,d06750,pos
B064,d06764,pos
B064,d06778,pos
B064,d06792,pos
B064,d06806,pos
B064,d06820,pos
B064,d06834,pos
B064,d06848,pos
B064,d06862,pos
B064,d06876,pos
B064,d06890,pos
B064,d06904,pos
B064,d06918,pos
B064,d06932,pos
B064,d06946,pos
B064,d06960,pos
B064,d06974,pos
B064,d06988,pos
B064,d07002,pos
B064,d07016,pos
B064,d07030,pos
B064,d07044,pos
B064,d07058,pos
B064,d07072,pos
B064,d07086,pos
B064,d07100,pos
B064,d07114,pos
B064,d07128,pos
B064,d07142,pos
B064,d07156,pos
B064,d07170,pos
B064,d07184,pos
B064,d07198,pos
B064,d07212,pos
B064,d07226,pos
B064,d07240,pos
B064,d07254,pos
B064,d07268,pos
B064,d06555,neg
B064,d06569,neg
B064,d06583,neg
B064,d06597,neg
B064,d06611,neg
B064,d06625,neg
B064,d06639,neg
B064,d06653,neg
B064,d06667,neg
B064,d06681,neg
B064,d06695,neg
B064,d06709,neg
B064,d06723,neg
B064,d06737,neg
B064,d06751,neg
B064,d06765,neg
B064,d06779,neg
B064,d06793,neg
B064,d06807,neg
B064,d06821,neg
B064,d06835,neg
B064,d06849,neg
B064,d06863,neg
B064,d06877,neg
B064,d06891,neg
B064,d06905,neg
B064,d06919,neg
B064,d06933,neg
B064,d06947,neg
B064,d06961,neg
B064,d06975,neg
B064,d06989,neg
B064,d07003,neg
B064,d07017,neg
B064,d07031,neg
B064,d07045,neg
B064,d07059,neg
B064,d07073,neg
B064,d07087,neg
B064,d07101,neg
B064,d07115,neg
B064,d07129,neg
B064,d07143,neg
B064,d07157,neg
B064,d07171,neg
B064,d07185,neg
B064,d07199,neg
B064,d07213,neg
B064,d07227,neg
B064,d07241,neg
B064,d07255,neg
B064,d07269,neg
B065,d06556,pos
B065,d06570,pos
B065,d06584,pos
B065,d06598,pos
B065,d06612,pos
B065,d06626,pos
B065,d06640,pos
B065,d06654,pos
B065,d06668,pos
B065,d06682,pos
B065,d06696,pos
B065,d06710,pos
B065,d06724,pos
B065,d06738,pos
B065,d06752,pos
B065,d06766,pos
B065,d06780,pos
B065,d06794,pos
B065,d06808,pos
B065,d06822,pos
B065,d06836,pos
B065,d06850,pos
B065,d06864,pos
B065,d06878,pos
B065,d06892,pos
B065,d06906,pos
B065,d06920,pos
B065,d06934,pos
B065,d06948,pos
B065,d06962,pos
B065,d06976,pos
B065,d06990,pos
B065,d07004,pos
B065,d07018,pos
B065,d07032,pos
B065,d07046,pos
B065,d07060,pos
B065,d07074,pos
B065,d07088,pos
B065,d07102,pos
B065,d07116,pos
B065,d07130,pos
B065,d07144,pos
B065,d07158,pos
B065,d07172,pos
B065,d07186,pos
B065,d07200,pos
B065,d07214,pos
B065,d07228,pos
B065,d07242,pos
B065,d07256,pos
B065,d07270,pos
B065,d06557,neg
B065,d06571,neg
B065,d06585,neg
B065,d06599,neg
B065,d06613,neg
B065,d06627,neg
B065,d06641,neg
B065,d06655,neg
B065,d06669,neg
B065,d06683,neg
B065,d06697,neg
B065,d06711,neg
B065,d06725,neg
B065,d06739,neg
B065,d06753,neg
B065,d06767,neg
B065,d06781,neg
B065,d06795,neg
B065,d06809,neg
B065,d06823,neg
B065,d06837,neg
B065,d06851,neg
B065,d06865,neg
B065,d06879,neg
B065,d06893,neg
B065,d06907,neg
B065,d06921,neg
B065,d06935,neg
B065,d06949,neg
B065,d06963,neg
B065,d06977,neg
B065,d06991,neg
B065,d07005,neg
B065,d07019,neg
B065,d07033,neg
B065,d07047,neg
B065,d07061,neg
B065,d07075,neg
B065,d07089,neg
B065,d07103,neg
B065,d07117,neg
B065,d07131,neg
B065,d07145,neg
B065,d07159,neg
B065,d07173,neg
B065,d07187,neg
B065,d07201,neg
B065,d07215,neg
B065,d07229,neg
B065,d07243,neg
B065,d07257,neg
B065,d07271,neg
B066,d06558,pos
B066,d06572,pos
B066,d06586,pos
B066,d06600,pos
B066,d06614,pos
B066,d06628,pos
B066,d06642,pos
B066,d06656,pos
B066,d06670,pos
B066,d06684,pos
B066,d06698,pos
B066,d06712,pos
B066,d06726,pos
B066,d06740,pos
B066,d06754,pos
B066,d06768,pos
B066,d06782,pos
B066,d06796,pos
B066,d06810,pos
B066,d06824,pos
B066,d06838,pos
B066,d06852,pos
B066,d06866,pos
B066,d06880,pos
B066,d06894,pos
B066,d06908,pos
B066,d06922,pos
B066,d06936,pos
B066,d06950,pos
B066,d06964,pos
B066,d06978,pos
B066,d06992,pos
B066,d07006,pos
B066,d07020,pos
B066,d07034,pos
B066,d07048,pos
B066,d07062,pos
B066,d07076,pos
B066,d07090,pos
B066,d07104,pos
B066,d07118,pos
B066,d07132,pos
B066,d07146,pos
B066,d07160,pos
B066,d07174,pos
B066,d07188,pos
B066,d07202,pos
B066,d07216,pos
B066,d07230,pos
B066,d07244,pos
B066,d07258,pos
B066,d07272,pos
B066,d06559,neg
B066,d06573,neg
B066,d06587,neg
B066,d06601,neg
B066,d06615,neg
B066,d06629,neg
B066,d06643,neg
B066,d06657,neg
B066,d06671,neg
B066,d06685,neg
B066,d06699,neg
B066,d06713,neg
B066,d06727,neg
B066,d06741,neg
B066,d06755,neg
B066,d06769,neg
B066,d06783,neg
B066,d06797,neg
B066,d06811,neg
B066,d06825,neg
B066,d06839,neg
B066,d06853,neg
B066,d06867,neg
B066,d06881,neg
B066,d06895,neg
B066,d06909,neg
B066,d06923,neg
B066,d06937,neg
B066,d06951,neg
B066,d06965,neg
B066,d06979,neg
B066,d06993,neg
B066,d07007,neg
B066,d07021,neg
B066,d07035,neg
B066,d07049,neg
B066,d07063,neg
B066,d07077,neg
B066,d07091,neg
B066,d07105,neg
B066,d07119,neg
B066,d07133,neg
B066,d07147,neg
B066,d07161,neg
B066,d07175,neg
B066,d07189,neg
B066,d07203,neg
B066,d07217,neg
B066,d07231,neg
B066,d07245,neg
B066,d07259,neg
B066,d07273,neg
B067,d06560,pos
B067,d06574,pos
B067,d06588,pos
B067,d06602,pos
B067,d06616,pos
B067,d06630,pos
B067,d06644,pos
B067,d06658,pos
B067,d06672,pos
B067,d06686,pos
B067,d06700,pos
B067,d06714,pos
B067,d06728,pos
B067,d06742,pos
B067,d06756,pos
B067,d06770,pos
B067,d06784,pos
B067,d06798,pos
B067,d06812,pos
B067,d06826,pos
B067,d06840,pos
B067,d06854,pos
B067,d06868,pos
B067,d06882,pos
B067,d06896,pos
B067,d06910,pos
B067,d06924,pos
B067,d06938,pos
B067,d06952,pos
B067,d06966,pos
B067,d06980,pos
B067,d06994,pos
B067,d07008,pos
B067,d07022,pos
B067,d07036,pos
B067,d07050,pos
B067,d07064,pos
B067,d07078,pos
B067,d07092,pos
B067,d07106,pos
B067,d07120,pos
B067,d07134,pos
B067,d07148,pos
B067,d07162,pos
B067,d07176,pos
B067,d07190,pos
B067,d07204,pos
B067,d07218,pos
B067,d07232,pos
B067,d07246,pos
B067,d07260,pos
B067,d07274,pos
B067,d06561,neg
B067,d06575,neg
B067,d06589,neg
B067,d06603,neg
B067,d06617,neg
B067,d06631,neg
B067,d06645,neg
B067,d06659,neg
B067,d06673,neg
B067,d06687,neg
B067,d06701,neg
B067,d06715,neg
B067,d06729,neg
B067,d06743,neg
B067,d06757,neg
B067,d06771,neg
B067,d06785,neg
B067,d06799,neg
B067,d06813,neg
B067,d06827,neg
B067,d06841,neg
B067,d06855,neg
B067,d06869,neg
B067,d06883,neg
B067,d06897,neg
B067,d06911,neg
B067,d06925,neg
B067,d06939,neg
B067,d06953,neg
B067,d06967,neg
B067,d06981,neg
B067,d06995,neg
B067,d07009,neg
B067,d07023,neg
B067,d07037,neg
B067,d07051,neg
B067,d07065,neg
B067,d07079,neg
B067,d07093,neg
B067,d07107,neg
B067,d07121,neg
B067,d07135,neg
B067,d07149,neg
B067,d07163,neg
B067,d07177,neg
B067,d07191,neg
B067,d07205,neg
B067,d07219,neg
B067,d07233,neg
B067,d07247,neg
B067,d07261,neg
B067,d07275,neg
B068,d06562,pos
B068,d06576,pos
B068,d06590,pos
B068,d06604,pos
B068,d06618,pos
B068,d06632,pos
B068,d06646,pos
B068,d06660,pos
B068,d06674,pos
B068,d06688,pos
B068,d06702,pos
B068,d06716,pos
B068,d06730,pos
B068,d06744,pos
B068,d06758,pos
B068,d06772,pos
B068,d06786,pos
B068,d06800,pos
B068,d06814,pos
B068,d06828,pos
B068,d06842,pos
B068,d06856,pos
B068,d06870,pos
B068,d06884,pos
B068,d06898,pos
B068,d06912,pos
B068,d06926,pos
B068,d06940,pos
B068,d06954,pos
B068,d06968,pos
B068,d06982,pos
B068,d06996,pos
B068,d07010,pos
B068,d07024,pos
B068,d07038,pos
B068,d07052,pos
B068,d07066,pos
B068,d07080,pos
B068,d07094,pos
B068,d07108,pos
B068,d07122,pos
B068,d07136,pos
B068,d07150,pos
B068,d07164,pos
B068,d07178,pos
B068,d07192,pos
B068,d07206,pos
B068,d07220,pos
B068,d07234,pos
B068,d07248,pos
B068,d07262,pos
B068,d07276,pos
B068,d06563,neg
B068,d06577,neg
B068,d06591,neg
B068,d06605,neg
B068,d06619,neg
B068,d06633,neg
B068,d06647,neg
B068,d06661,neg
B068,d06675,neg
B068,d06689,neg
B068,d06703,neg
B068,d06717,neg
B068,d06731,neg
B068,d06745,neg
B068,d06759,neg
B068,d06773,neg
B068,d06787,neg
B068,d06801,neg
B068,d06815,neg
B068,d06829,neg
B068,d06843,neg
B068,d06857,neg
B068,d06871,neg
B068,d06885,neg
B068,d06899,neg
B068,d06913,neg
B068,d06927,neg
B068,d06941,neg
B068,d06955,neg
B068,d06969,neg
B068,d06983,neg
B068,d06997,neg
B068,d07011,neg
B068,d07025,neg
B068,d07039,neg
B068,d07053,neg
B068,d07067,neg
B068,d07081,neg
B068,d07095,neg
B068,d07109,neg
B068,d07123,neg
B068,d07137,neg
B068,d07151,neg
B068,d07165,neg
B068,d07179,neg
B068,d07193,neg
B068,d07207,neg
B068,d07221,neg
B068,d07235,neg
B068,d07249,neg
B068,d07263,neg
B068,d07277,neg
B069,d06564,pos
B069,d06578,pos
B069,d06592,pos
B069,d06606,pos
B069,d06620,pos
B069,d06634,pos
B069,d06648,pos
B069,d06662,pos
B069,d06676,pos
B069,d06690,pos
B069,d06704,pos
B069,d06718,pos
B069,d06732,pos
B069,d06746,pos
B069,d06760,pos
B069,d06774,pos
B069,d06788,pos
B069,d06802,pos
B069,d06816,pos
B069,d06830,pos
B069,d06844,pos
B069,d06858,pos
B069,d06872,pos
B069,d06886,pos
B069,d06900,pos
B069,d06914,pos
B069,d06928,pos
B069,d06942,pos
B069,d06956,pos
B069,d06970,pos
B069,d06984,pos
B069,d06998,pos
B069,d07012,pos
B069,d07026,pos
B069,d07040,pos
B069,d07054,pos
B069,d07068,pos
B069,d07082,pos
B069,d07096,pos
B069,d07110,pos
B069,d07124,pos
B069,d07138,pos
B069,d07152,pos
B069,d07166,pos
B069,d07180,pos
B069,d07194,pos
B069,d07208,pos
B069,d07222,pos
B069,d07236,pos
B069,d07250,pos
B069,d07264,pos
B069,d07278,pos
B069,d06565,neg
B069,d06579,neg
B069,d06593,neg
B069,d06607,neg
B069,d06621,neg
B069,d06635,neg
B069,d06649,neg
B069,d06663,neg
B069,d06677,neg
B069,d06691,neg
B069,d06705,neg
B069,d06719,neg
B069,d06733,neg
B069,d06747,neg
B069,d06761,neg
B069,d06775,neg
B069,d06789,neg
B069,d06803,neg
