case_id,requirement_id,coverage_value
C004,R002937,2
C004,R002938,3
C004,R002940,5
C004,R002942,3
C004,R002944,2
C004,R002945,3
C004,R002946,5
C004,R002948,13
C004,R002949,14
C004,R002950,7
C004,R002952,9
C004,R002955,3
C004,R002956,1
C004,R002957,1
C004,R002958,3
C004,R002959,3
C004,R002964,5
C004,R002965,2
C004,R002966,2
C004,R002967,2
C004,R002968,4
C004,R002969,4
C004,R002971,1
C004,R002976,5
C004,R002977,8
C004,R002978,3
C004,R002979,1
C004,R002981,2
C004,R002983,2
C004,R002984,2
C004,R002986,2
C004,R002988,8
C004,R002989,12
C004,R002991,4
C004,R002992,3
C004,R002994,5
C004,R002995,9
C004,R002996,6
C004,R003000,3
C004,R003009,1
C004,R003018,2
C004,R003023,3
C004,R003024,2
C004,R003025,3
C004,R003028,6
C004,R003030,6
C004,R003031,4
C004,R003032,10
C004,R003039,5
C004,R003041,4
C004,R003042,2
C004,R003043,7
C004,R003046,3
C004,R003047,5
C004,R003051,4
C004,R003053,1
C004,R003055,9
C004,R003057,2
C004,R003058,3
C004,R003060,3
C004,R003061,3
C004,R003062,1
C004,R003063,6
C004,R003067,3
C004,R003069,10
C004,R003071,4
C004,R003072,6
C004,R003073,7
C004,R003074,3
C004,R003077,3
C004,R003079,1
C004,R003081,7
C004,R003082,1
C004,R003084,1
C004,R003086,8
C004,R003089,3
C004,R003092,2
C004,R003094,6
C004,R003096,6
C004,R003098,3
C004,R003099,5
C004,R003101,7
C004,R003102,8
C004,R003103,2
C004,R003106,4
C004,R003107,4
C004,R003113,3
C004,R003114,3
C004,R003115,4
C004,R003117,3
C004,R003118,1
C004,R003119,2
C004,R003120,5
C004,R003122,1
C004,R003123,1
C004,R003124,6
C004,R003127,3
C004,R003130,2
C004,R003134,1
C004,R003135,2
C004,R003136,6
C004,R003137,1
C004,R003140,3
C004,R003144,10
C004,R003145,4
C004,R003148,7
C004,R003149,10
C004,R003150,5
C004,R003151,1
C004,R003153,7
C004,R003154,6
C004,R003156,6
C004,R003160,6
C004,R003163,12
C004,R003167,8
C004,R003168,11
C004,R003171,11
C004,R003172,7
C004,R003175,8
C004,R003176,7
C004,R003177,14
C004,R003179,3
C004,R003180,2
C004,R003181,2
C004,R003182,3
C004,R003184,5
C004,R003185,3
C004,R003186,3
C004,R003188,4
C004,R003189,2
C004,R003190,11
C004,R003191,5
C004,R003195,6
C004,R003199,8
C004,R003203,14
C004,R003204,12
C004,R003206,12
C004,R003207,6
C004,R003208,12
C004,R003209,1
C004,R003213,1
C004,R003214,3
C004,R003217,2
C004,R003218,2
C004,R003219,1
C004,R003221,7
C004,R003222,8
C004,R003224,2
C004,R003226,7
C004,R003228,3
C004,R003229,10
C004,R003231,2
C004,R003232,6
C004,R003235,3
C004,R003237,1
C004,R003238,5
C004,R003239,2
C004,R003241,5
C004,R003243,4
C004,R003246,6
C004,R003247,2
C004,R003250,4
C004,R003252,7
C004,R003254,5
C004,R003257,3
C004,R003260,2
C004,R003266,5
C004,R003267,2
C004,R003270,1
C004,R003271,3
C004,R003272,4
C004,R003273,4
C004,R003274,2
C004,R003277,10
C004,R003278,8
C004,R003281,1
C004,R003283,4
C004,R003287,14
C004,R003290,3
C004,R003291,6
C004,R003292,2
C004,R003294,3
C004,R003295,1
C004,R003297,8
C004,R003298,2
C004,R003301,2
C004,R003302,7
C004,R003304,2
C004,R003305,14
C004,R003306,4
C004,R003311,1
C004,R003316,10
C004,R003317,3
C004,R003318,5
C004,R003319,3
C004,R003321,4
C004,R003322,3
C004,R003324,1
C004,R003327,10
C004,R003330,1
C004,R003331,1
C004,R003332,1
C004,R003333,7
C004,R003335,2
C004,R003336,14
C004,R003337,2
C004,R003338,4
C004,R003340,5
C004,R003341,4
C004,R003348,3
C004,R003349,5
C004,R003351,1
C004,R003352,3
C004,R003357,2
C004,R003358,2
C004,R003360,2
C004,R003361,4
C004,R003367,2
C004,R003369,12
C004,R003371,1
C004,R003372,1
C004,R003374,5
C004,R003375,4
C004,R003376,1
C004,R003380,1
C004,R003382,2
C004,R003384,3
C004,R003385,7
C004,R003389,2
C004,R003393,2
C004,R003394,3
C004,R003395,13
C004,R003397,1
C004,R003400,3
C004,R003401,1
C004,R003402,15
C004,R003403,15
C004,R003406,7
C004,R003407,3
C004,R003409,4
C004,R003411,3
C004,R003413,5
C004,R003414,1
C004,R003416,1
C004,R003417,8
C004,R003419,3
C004,R003420,3
C004,R003422,1
C004,R003424,2
C004,R003425,5
C004,R003426,5
C004,R003427,1
C004,R003431,1
C004,R003432,2
C004,R003434,6
C004,R003435,11
C004,R003436,2
C004,R003439,6
C004,R003441,1
C004,R003442,6
C004,R003443,6
C004,R003445,6
C004,R003448,7
C004,R003451,3
C004,R003453,4
C004,R003454,6
C004,R003456,7
C004,R003462,1
C004,R003463,1
C004,R003467,3
C004,R003468,2
C004,R003474,2
C004,R003475,2
C004,R003476,12
C004,R003477,2
C004,R003478,5
C004,R003479,1
C004,R003480,6
C004,R003481,2
C004,R003483,1
C004,R003484,3
C004,R003486,5
C004,R003487,2
C004,R003488,4
C004,R003490,8
C004,R003497,12
C004,R003498,1
C004,R003499,13
C004,R003500,4
C004,R003503,5
C004,R003504,2
C004,R003506,1
C004,R003507,1
C004,R003508,5
C004,R003511,3
C004,R003516,6
C004,R003518,7
C004,R003523,5
C004,R003524,1
C004,R003525,5
C004,R003526,3
C004,R003527,4
C004,R003528,5
C004,R003530,5
C004,R003533,5
C004,R003534,5
C004,R003543,11
C004,R003544,6
C004,R003545,3
C004,R003546,4
C004,R003549,9
C004,R003553,3
C004,R003555,2
C004,R003556,1
C004,R003557,8
C004,R003559,3
C004,R003564,5
C004,R003566,6
C004,R003567,6
C004,R003569,3
C004,R003570,3
C004,R003572,3
C004,R003576,3
C004,R003578,1
C004,R003582,6
C004,R003586,2
C004,R003587,14
C004,R003589,2
C004,R003594,4
C004,R003595,5
C004,R003597,7
C004,R003598,2
C004,R003601,1
C004,R003606,2
C004,R003609,1
C004,R003610,3
C004,R003612,7
C004,R003614,6
C004,R003616,3
C004,R003621,1
C004,R003629,7
C004,R003631,9
C004,R003632,5
C004,R003633,3
C004,R003634,6
C004,R003638,1
C004,R003641,2
C004,R003642,1
C004,R003650,6
C004,R003651,3
C004,R003654,7
C004,R003655,4
C004,R003656,6
C004,R003658,2
C004,R003660,6
C004,R003661,14
C004,R003662,9
C004,R003664,2
C004,R003668,7
C004,R003669,4
C004,R003671,2
C004,R003672,1
C004,R003676,2
C004,R003677,6
C004,R003679,1
C004,R003684,4
C004,R003685,8
C004,R003688,2
C004,R003690,5
C004,R003691,1
C004,R003692,9
C004,R003693,7
C004,R003696,4
C004,R003698,2
C004,R003699,3
C004,R003701,8
C004,R003702,14
C004,R003703,4
C004,R003704,7
C004,R003705,9
C004,R003706,5
C004,R003707,3
C004,R003711,3
C004,R003716,2
C004,R003719,12
C004,R003721,1
C004,R003726,12
C004,R003730,1
C004,R003734,1
C004,R003736,6
C004,R003737,2
C004,R003741,3
C004,R003744,6
C004,R003750,5
C004,R003753,2
C004,R003754,1
C004,R003764,12
C004,R003767,7
C004,R003768,3
C004,R003769,9
C004,R003773,2
C004,R003774,14
C004,R003775,3
C004,R003777,3
C004,R003778,12
C004,R003779,5
C004,R003780,5
C004,R003782,1
C004,R003783,1
C004,R003785,1
C004,R003788,4
C004,R003791,8
C004,R003792,9
C004,R003793,8
C004,R003795,5
C004,R003796,1
C004,R003798,9
C004,R003799,4
C004,R003800,2
C004,R003802,4
C004,R003803,3
C004,R003805,2
C004,R003806,10
C004,R003807,1
C004,R003810,8
C004,R003812,7
C004,R003815,7
C004,R003817,2
C004,R003819,4
C004,R003820,4
C004,R003821,6
C004,R003822,9
C004,R003823,3
C004,R003830,4
C004,R003832,1
C004,R003835,2
C004,R003841,3
C004,R003844,8
C004,R003845,4
C004,R003847,1
C004,R003849,15
C004,R003851,2
C004,R003856,4
C004,R003857,4
C004,R003861,1
C004,R003862,3
C004,R003863,8
C004,R003864,6
C004,R003865,3
C004,R003866,3
C004,R003868,1
C004,R003871,2
C004,R003872,4
C004,R003877,8
C004,R003878,4
C004,R003879,8
C004,R003884,7
C004,R003886,2
C004,R003889,2
C004,R003890,6
C004,R003891,8
C004,R003896,10
C004,R003897,4
C004,R003898,1
C004,R003899,5
C004,R003900,3
C004,R003903,5
C004,R003904,2
C004,R003905,7
C004,R003910,2
C004,R003913,2
C004,R003915,2
C004,R003917,6
C004,R003919,8
C004,R003920,7
C004,R003921,3
C004,R003923,4
C004,R003924,3
C004,R003926,2
C004,R003927,6
C004,R003928,1
C004,R003929,11
C004,R003930,15
C004,R003931,9
C004,R003932,1
C004,R003935,8
C004,R003937,6
C004,R003939,2
C004,R003940,13
C004,R003941,3
C004,R003946,12
C004,R003947,2
C004,R003956,5
C004,R003958,5
C004,R003959,3
C004,R003961,3
C004,R003965,1
C004,R003966,3
C004,R003968,3
C004,R003969,1
C004,R003970,3
C004,R003971,1
C004,R003973,5
C004,R003974,2
C004,R003976,2
C004,R003977,2
C004,R003979,7
C004,R003982,1
C004,R003984,3
C004,R003986,3
C004,R003989,6
C004,R003991,5
C004,R003996,2
C004,R003997,5
C004,R004000,4
C004,R004001,10
C004,R004011,3
C004,R004014,7
C004,R004017,5
C004,R004018,3
C004,R004020,3
C004,R004023,5
C004,R004024,7
C004,R004025,5
C004,R004026,4
C004,R004027,10
C004,R004028,2
C004,R004031,12
C004,R004032,10
C004,R004033,5
C004,R004035,3
C004,R004037,1
C004,R004038,2
C004,R004041,14
C004,R004042,7
C004,R004043,1
C004,R004044,1
C004,R004045,5
C004,R004046,5
C004,R004048,1
C004,R004049,4
C004,R004051,7
C004,R004054,9
C004,R004055,6
C004,R004057,6
C004,R004059,4
C004,R004060,6
C004,R004061,4
C004,R004066,3
C004,R004067,1
C004,R004069,5
C004,R004070,2
C004,R004073,7
C004,R004074,3
C004,R004077,12
C004,R004078,6
C004,R004081,4
C004,R004082,3
C004,R004083,5
C004,R004086,6
C004,R004089,2
C004,R004093,1
C004,R004095,9
C004,R004096,3
C004,R004098,1
C004,R004102,4
C004,R004105,9
C004,R004107,2
C004,R004108,1
C004,R004110,3
C004,R004114,4
C004,R004115,12
C004,R004116,2
C004,R004118,5
C004,R004119,13
C004,R004122,1
C004,R004126,11
C004,R004127,3
C004,R004129,1
C004,R004133,4
C004,R004134,5
C004,R004136,7
C004,R004137,1
C004,R004141,2
C004,R004142,15
C004,R004144,4
C004,R004145,12
C004,R004147,4
C004,R004149,1
C004,R004150,8
C004,R004153,5
C004,R004155,3
C004,R004156,12
C004,R004160,7
C004,R004161,1
C004,R004162,5
C004,R004164,4
C004,R004165,2
C004,R004167,15
C004,R004168,6
C004,R004170,3
C004,R004172,3
C004,R004174,7
C004,R004175,1
C004,R004178,7
C004,R004180,1
C004,R004182,2
C004,R004184,14
C004,R004187,4
C004,R004188,2
C004,R004189,4
C004,R004190,4
C004,R004193,7
C004,R004194,2
C004,R004196,3
C004,R004201,5
C004,R004202,1
C004,R004206,4
C004,R004208,8
C004,R004211,4
C004,R004214,2
C004,R004215,3
C004,R004216,3
C004,R004218,2
C004,R004221,5
C004,R004224,5
C004,R004225,7
C004,R004229,3
C004,R004230,2
C004,R004231,3
C004,R004233,1
C004,R004234,9
C004,R004235,3
C004,R004237,1
C004,R004238,2
C004,R004239,10
C004,R004240,3
C004,R004241,14
C004,R004244,1
C004,R004248,6
C004,R004250,5
C004,R004251,11
C004,R004253,7
C004,R004257,8
C004,R004259,4
C004,R004261,3
C004,R004264,6
C004,R004265,15
C004,R004268,5
C004,R004269,7
C004,R004271,8
C004,R004273,1
C004,R004278,4
C004,R004279,13
C004,R004280,7
C004,R004283,2
C004,R004285,3
C004,R004288,3
C004,R004289,12
C004,R004290,7
C004,R004293,5
C004,R004295,4
C004,R004303,5
C004,R004304,1
C004,R004305,8
C004,R004308,14
C004,R004309,1
C004,R004312,5
C004,R004313,2
C004,R004314,6
C004,R004315,13
C004,R004316,4
C004,R004317,15
C004,R004320,2
C004,R004321,8
C004,R004322,3
C004,R004324,10
C004,R004325,6
C004,R004326,4
C004,R004328,4
C004,R004330,3
C004,R004331,4
C004,R004334,1
C004,R004336,2
C004,R004337,2
C004,R004342,6
C004,R004347,10
C004,R004349,5
C004,R004350,4
C004,R004353,3
C004,R004356,6
C004,R004357,15
C004,R004358,3
C004,R004359,3
C004,R004361,4
C004,R004362,2
C004,R004363,6
C004,R004365,9
C004,R004366,2
C004,R004367,11
C004,R004368,2
C004,R004371,2
C004,R004376,1
C004,R004377,1
C004,R004380,10
C004,R004381,4
C004,R004383,3
C004,R004384,3
C004,R004386,1
C004,R004387,7
C004,R004389,11
C004,R004391,5
C004,R004392,1
C004,R004395,1
C004,R004397,1
C004,R004398,5
C004,R004399,5
C004,R004401,15
C004,R004405,14
C004,R004408,1
C004,R004409,10
C004,R004410,14
C004,R004413,8
C004,R004417,4
C004,R004420,6
C004,R004421,3
C004,R004422,2
C004,R004423,11
C004,R004424,4
C004,R004427,1
C004,R004430,2
C004,R004432,7
C004,R004434,5
C004,R004437,1
C004,R004443,1
C004,R004444,1
C004,R004447,5
C004,R004449,10
C004,R004451,1
C004,R004454,4
C004,R004455,5
C004,R004456,9
C004,R004459,3
C004,R004460,4
C004,R004463,4
C004,R004466,5
C004,R004470,7
C004,R004472,11
C004,R004474,15
C004,R004477,2
C004,R004481,3
C004,R004485,2
C004,R004486,4
C004,R004487,1
C004,R004488,4
C004,R004490,1
C004,R004491,5
C004,R004492,2
C004,R004499,5
C004,R004500,1
C004,R004501,11
C004,R004503,1
C004,R004505,3
C004,R004506,3
C004,R004508,2
C004,R004510,5
C004,R004512,1
C004,R004513,9
C004,R004516,1
C004,R004517,3
C004,R004518,3
C004,R004521,11
C004,R004522,3
C004,R004524,4
C004,R004526,8
C004,R004527,3
C004,R004528,2
C004,R004530,4
C004,R004532,4
C004,R004534,2
C004,R004536,5
C004,R004539,1
C004,R004541,1
C004,R004542,1
C004,R004543,10
C004,R004544,9
C004,R004550,7
C004,R004555,5
C004,R004556,1
C004,R004559,15
C004,R004561,6
C004,R004562,5
C004,R004565,1
C004,R004567,5
C004,R004569,14
C004,R004570,5
C004,R004572,2
C004,R004574,2
C004,R004578,4
C004,R004580,7
C004,R004582,3
C004,R004583,7
C004,R004584,1
C004,R004585,14
C004,R004587,10
C004,R004588,2
C004,R004589,4
C004,R004590,1
C004,R004592,3
C004,R004593,9
C004,R004596,1
C004,R004597,10
C004,R004598,10
C004,R004599,3
C004,R004602,11
C004,R004603,3
C004,R004604,12
C004,R004609,4
C004,R004610,1
C004,R004611,3
C004,R004615,5
C004,R004616,5
C004,R004618,5
C004,R004620,10
C004,R004622,1
C004,R004623,8
C004,R004624,11
C004,R004633,7
C004,R004634,7
C004,R004639,4
C004,R004644,3
C004,R004646,6
C004,R004647,11
C004,R004650,4
C004,R004651,10
C004,R004654,1
C004,R004655,4
C004,R004659,2
C004,R004660,3
C004,R004663,3
C004,R004664,2
C004,R004665,5
C004,R004668,4
C004,R004670,4
C004,R004671,1
C004,R004672,3
C004,R004675,7
C004,R004676,2
C004,R004677,3
C004,R004679,1
C004,R004680,8
C004,R004683,6
C004,R004684,4
C004,R004685,6
C004,R004689,5
C004,R004691,6
C004,R004692,4
C004,R004693,13
C004,R004695,1
C004,R004696,7
C004,R004697,4
C004,R004698,2
C004,R004700,7
C004,R004701,2
C004,R004703,3
C004,R004704,1
C004,R004705,1
C004,R004706,11
C004,R004707,14
C004,R004708,1
C004,R004709,4
C004,R004711,2
C004,R004715,4
C004,R004716,5
C004,R004718,1
C004,R004719,2
C004,R004720,3
C004,R004723,1
C004,R004724,1
C004,R004726,4
C004,R004728,4
C004,R004729,3
C004,R004735,9
C004,R004736,10
C004,R004737,2
C004,R004738,1
C004,R004739,3
C004,R004746,2
C004,R004752,1
C004,R004753,7
C004,R004755,7
C004,R004757,1
C004,R004763,12
C004,R004764,1
C004,R004768,1
C004,R004770,2
C004,R004771,3
C004,R004776,3
C004,R004777,4
C004,R004779,3
C004,R004780,6
C004,R004781,2
C004,R004783,1
C004,R004784,2
C004,R004785,3
C004,R004787,6
C004,R004788,15
C004,R004792,1
C004,R004795,3
C004,R004796,2
C004,R004799,7
C004,R004800,11
C004,R004801,8
C004,R004804,3
C004,R004806,9
C004,R004807,8
C004,R004808,9
C004,R004809,3
C004,R004811,2
C004,R004812,8
C004,R004813,3
C004,R004814,3
C004,R004816,1
C004,R004823,6
C004,R004825,5
C004,R004826,2
C004,R004827,1
C004,R004832,3
C004,R004835,3
C004,R004836,6
C004,R004838,7
C004,R004839,9
C004,R004841,1
C004,R004842,6
C004,R004843,7
C004,R004844,3
C004,R004846,5
C004,R004847,5
C004,R004848,2
C004,R004849,11
C004,R004850,6
C004,R004851,4
C004,R004854,7
C004,R004855,5
C004,R004857,2
C004,R004858,1
C004,R004860,2
C004,R004865,4
C004,R004869,2
C004,R004871,3
C004,R004872,2
C004,R004875,1
C004,R004876,8
C004,R004877,14
C004,R004879,6
C004,R004880,5
C004,R004881,2
C004,R004883,6
C004,R004886,3
C004,R004888,14
C004,R004891,1
C004,R004893,1
C004,R004895,2
C004,R004896,4
C004,R004897,3
C004,R004899,13
C004,R004900,3
C004,R004902,5
C004,R004903,2
C004,R004905,6
C004,R004906,3
C004,R004907,7
C004,R004908,5
C004,R004909,6
C004,R004912,11
C004,R004913,3
C004,R004915,3
C004,R004916,3
C004,R004920,2
C004,R004921,5
C004,R004922,2
C004,R004923,4
C004,R004926,1
C004,R004927,9
C004,R004928,2
C004,R004930,4
C004,R004931,3
C004,R004932,7
C004,R004934,3
C004,R004936,1
C004,R004937,1
C004,R004939,3
C004,R004942,3
C004,R004943,1
C004,R004944,5
C004,R004945,7
C004,R004946,6
C004,R004950,5
C004,R004953,13
C004,R004955,3
C004,R004956,7
C004,R004961,1
C004,R004967,5
C004,R004978,8
C004,R004979,11
C004,R004980,9
C004,R004981,3
C004,R004987,2
C004,R004989,6
C004,R004991,4
C004,R004992,5
C004,R004994,7
C004,R004996,3
C004,R004999,1
C004,R005000,4
C004,R005004,5
C004,R005005,4
C004,R005006,8
C004,R005007,3
C004,R005010,1
C004,R005012,14
C004,R005015,3
C004,R005016,5
C004,R005018,6
C004,R005019,5
C004,R005026,7
C004,R005027,5
C004,R005028,1
C004,R005033,9
C004,R005035,4
C004,R005038,1
C004,R005041,7
C004,R005044,1
C004,R005045,1
C004,R005049,4
C004,R005050,1
C004,R005051,2
C004,R005052,5
C004,R005053,1
C004,R005054,2
C004,R005057,3
C004,R005059,3
C004,R005060,5
C004,R005062,4
C004,R005064,2
C004,R005066,3
C004,R005067,5
C004,R005069,8
C004,R005071,3
C004,R005072,4
C004,R005074,2
C004,R005075,2
C004,R005077,4
C004,R005080,5
C004,R005081,3
C004,R005082,4
C004,R005085,3
C004,R005086,2
C004,R005089,3
C004,R005092,5
C004,R005093,3
C004,R005099,15
C004,R005100,8
C004,R005101,11
C004,R005102,1
C004,R005103,8
C004,R005104,2
C004,R005107,2
C004,R005109,5
C004,R005110,1
C004,R005111,4
C004,R005112,2
C004,R005113,11
C004,R005114,7
C004,R005115,13
C004,R005116,1
C004,R005118,5
C004,R005120,5
C004,R005122,3
C004,R005123,3
C004,R005124,1
C004,R005126,5
C004,R005132,8
C004,R005134,1
C004,R005138,3
C004,R005139,1
C004,R005140,12
C004,R005146,5
C004,R005151,1
C004,R005153,7
C004,R005154,8
C004,R005155,3
C004,R005161,6
C004,R005162,1
C004,R005163,3
C004,R005164,1
C004,R005175,2
C004,R005176,14
C004,R005179,5
C004,R005180,10
C004,R005185,3
C004,R005186,3
C004,R005190,4
C004,R005193,6
C004,R005194,5
C004,R005195,4
C004,R005196,1
C004,R005200,3
C004,R005205,6
C004,R005207,1
C004,R005208,5
C004,R005209,2
C004,R005213,5
C004,R005216,6
C004,R005222,2
C004,R005223,2
C004,R005224,5
C004,R005225,5
C004,R005230,2
C004,R005233,3
C004,R005235,2
C004,R005236,10
C004,R005237,8
C004,R005238,2
C004,R005239,12
C004,R005246,4
C004,R005250,4
C004,R005253,5
C004,R005254,3
C004,R005260,1
C004,R005266,14
C004,R005267,1
C004,R005269,11
C004,R005271,6
C004,R005274,14
C004,R005276,4
C004,R005277,1
C004,R005278,1
C004,R005280,5
C004,R005281,1
C004,R005283,1
C004,R005284,5
C004,R005286,6
C004,R005287,4
C004,R005288,11
C004,R005289,6
C004,R005291,11
C004,R005292,10
C004,R005294,3
C004,R005300,3
C004,R005301,1
C004,R005303,11
C004,R005304,10
C004,R005306,5
C004,R005310,1
C004,R005312,6
C004,R005314,2
C004,R005317,3
C004,R005318,5
C004,R005321,6
C004,R005322,12
C004,R005325,8
C004,R005329,5
C004,R005331,1
C004,R005333,1
C004,R005334,1
C004,R005335,4
C004,R005337,14
C004,R005338,1
C004,R005342,9
C004,R005344,4
C004,R005347,5
C004,R005349,8
C004,R005350,5
C004,R005354,13
C004,R005355,2
C004,R005358,1
C004,R005359,4
C004,R005360,3
C004,R005362,9
C004,R005364,8
C004,R005365,3
C004,R005367,3
C004,R005369,1
C004,R005371,8
C004,R005374,1
C004,R005376,4
C004,R005378,4
C004,R005379,5
C004,R005382,2
C004,R005383,14
C004,R005385,6
C004,R005386,5
C004,R005389,1
C004,R005391,1
C004,R005393,2
C004,R005394,1
C004,R005395,13
C004,R005401,1
C004,R005404,2
C004,R005406,4
C004,R005407,5
C004,R005408,4
C004,R005409,15
C004,R005413,9
C004,R005415,3
C004,R005416,3
C004,R005417,1
C004,R005418,14
C004,R005420,6
C004,R005421,2
C004,R005424,3
C004,R005427,4
C004,R005428,11
C004,R005430,3
C004,R005431,1
C004,R005435,1
C004,R005437,5
C004,R005439,2
C004,R005444,12
C004,R005445,2
C004,R005446,10
C004,R005447,5
C004,R005449,2
C004,R005451,2
C004,R005454,4
C004,R005456,4
C004,R005460,6
C004,R005464,1
C004,R005469,1
C004,R005472,1
C004,R005473,4
C004,R005474,5
C004,R005475,4
C004,R005476,7
C004,R005478,1
C004,R005480,1
C004,R005481,3
C004,R005486,13
C004,R005487,7
C004,R005490,1
C004,R005497,2
C004,R005499,2
C004,R005500,5
C004,R005502,12
C004,R005505,5
C004,R005507,1
C004,R005508,13
C004,R005512,3
C004,R005514,3
C004,R005517,10
C004,R005519,2
C004,R005520,4
C004,R005523,1
C004,R005524,1
C004,R005525,3
C004,R005529,3
C004,R005532,4
C004,R005535,3
C004,R005537,10
C004,R005539,4
C004,R005540,5
C004,R005544,1
C004,R005546,2
C004,R005547,3
C004,R005550,4
C004,R005555,1
C004,R005556,7
C004,R005559,1
C004,R005560,4
C004,R005561,4
C004,R005563,3
C004,R005566,9
C004,R005568,11
C004,R005571,6
C004,R005572,4
C004,R005575,12
C004,R005577,14
C004,R005581,3
C004,R005583,4
C004,R005586,3
C004,R005587,2
C004,R005588,4
C004,R005590,1
C004,R005592,4
C004,R005593,2
C004,R005595,4
C004,R005599,6
C004,R005600,4
C004,R005601,6
C004,R005602,1
C004,R005603,5
C004,R005604,6
C004,R005607,2
C004,R005609,2
C004,R005610,4
C004,R005612,6
C004,R005616,3
C004,R005618,1
C004,R005622,2
C004,R005623,7
C004,R005624,10
C004,R005631,14
C004,R005632,13
C004,R005634,5
C004,R005635,5
C004,R005636,8
C004,R005637,5
C004,R005642,2
C004,R005644,3
C004,R005646,1
C004,R005647,3
C004,R005652,4
C004,R005656,5
C004,R005663,4
C004,R005664,7
C004,R005665,1
C004,R005667,2
C004,R005669,2
C004,R005670,1
C004,R005671,2
C004,R005673,7
C004,R005675,2
C004,R005676,11
C004,R005680,1
C004,R005681,3
C004,R005683,4
C004,R005686,6
C004,R005687,10
C004,R005688,2
C004,R005690,5
C004,R005691,1
C004,R005693,3
C004,R005695,11
C004,R005696,10
C004,R005697,1
C004,R005698,7
C004,R005701,4
C004,R005702,14
C004,R005704,6
C004,R005706,3
C004,R005707,2
C004,R005708,4
C004,R005716,5
C004,R005718,6
C004,R005721,1
C004,R005722,5
C004,R005723,3
C004,R005724,3
C004,R005725,3
C004,R005726,1
C004,R005727,2
C004,R005728,3
C004,R005730,1
C004,R005733,3
C004,R005739,3
C004,R005741,5
C004,R005742,2
C004,R005743,3
C004,R005744,5
C004,R005745,7
C004,R005746,1
C004,R005750,5
C004,R005751,1
C004,R005752,5
C004,R005753,7
C004,R005755,2
C004,R005759,6
C004,R005761,9
C004,R005762,9
C004,R005765,7
C004,R005766,1
C004,R005768,6
C004,R005770,3
C004,R005771,2
C004,R005772,1
C004,R005773,1
C004,R005775,13
C004,R005777,3
C004,R005778,4
C004,R005779,5
C004,R005783,2
C004,R005787,4
C004,R005789,2
C004,R005791,4
C004,R005792,5
C004,R005794,2
C004,R005795,3
C004,R005796,2
C004,R005802,2
C004,R005805,2
C004,R005807,1
C004,R005808,2
C004,R005809,6
C004,R005810,5
C004,R005812,6
C004,R005813,3
C004,R005814,2
C004,R005818,3
C004,R005820,7
C004,R005829,5
C004,R005830,3
C004,R005831,7
C004,R005833,3
C004,R005836,5
C004,R005837,2
C004,R005838,2
C004,R005841,12
C004,R005842,6
C004,R005843,6
C004,R005844,5
C004,R005846,5
C004,R005849,2
C004,R005851,1
C004,R005852,3
C004,R005855,1
C004,R005856,6
C004,R005857,4
C004,R005859,6
C004,R005861,7
C004,R005862,8
C004,R005865,3
C004,R005866,2
C004,R005867,1
C004,R005871,2
C004,R005873,6
