evidence_id,u_entity_key,v_entity_key,effect_type,agreement_domain,weight,source_type,direction_recorded,confidence_bucket,qc_flag
1629,EB367A25743,EA1AA5B72B3,repression,trend,1,pipeline,V_to_U,low,review
1630,EB367A25743,EA1AA5B72B3,activation,contrast,1,curation,U_to_V,low,review
1631,EB367A25743,EA1AA5B72B3,repression,trend,1,database,V_to_U,low,fail
1632,EB367A25743,EA1AA5B72B3,activation,contrast,1,experiment,U_to_V,medium,fail
1633,EB367A25743,EA1AA5B72B3,repression,trend,1,pipeline,V_to_U,medium,fail
1634,EB367A25743,EA1AA5B72B3,activation,contrast,1,curation,U_to_V,medium,fail
1635,EB367A25743,EA1AA5B72B3,repression,trend,1,database,V_to_U,high,fail
1636,EB367A25743,EA1AA5B72B3,activation,contrast,1,experiment,U_to_V,high,fail
1637,EB367A25743,EA1AA5B72B3,repression,trend,1,pipeline,V_to_U,high,fail
1638,EB367A25743,EA1AA5B72B3,activation,contrast,1,curation,U_to_V,low,pass
1639,EB367A25743,EA1AA5B72B3,repression,trend,1,database,V_to_U,low,pass
1640,EB367A25743,EA1AA5B72B3,activation,contrast,1,experiment,U_to_V,low,pass
1641,EB367A25743,EA1AA5B72B3,repression,trend,1,pipeline,V_to_U,medium,pass
1642,EB367A25743,EA1AA5B72B3,activation,contrast,1,curation,U_to_V,medium,pass
1643,EB367A25743,EA1AA5B72B3,repression,trend,1,database,V_to_U,medium,pass
1644,EB367A25743,EA1AA5B72B3,activation,contrast,1,experiment,U_to_V,high,pass
1645,EB367A25743,EA1AA5B72B3,repression,trend,1,pipeline,V_to_U,high,review
1646,EB367A25743,EA1AA5B72B3,activation,contrast,1,curation,U_to_V,high,review
1647,EB367A25743,EA1AA5B72B3,repression,trend,1,database,V_to_U,low,review
1648,EB367A25743,EA1AA5B72B3,activation,contrast,1,experiment,U_to_V,low,review
1649,EB367A25743,EA1AA5B72B3,repression,trend,1,pipeline,V_to_U,low,review
1650,EB367A25743,EA1AA5B72B3,activation,contrast,1,curation,U_to_V,medium,review
1651,EB367A25743,EA1AA5B72B3,repression,trend,1,database,V_to_U,medium,review
1652,EB367A25743,EA1AA5B72B3,activation,contrast,1,experiment,U_to_V,medium,fail
1653,EB367A25743,EA1AA5B72B3,repression,trend,1,pipeline,V_to_U,high,fail
1654,EB367A25743,EA1AA5B72B3,activation,contrast,1,curation,U_to_V,high,fail
1655,EB367A25743,EA1AA5B72B3,repression,trend,1,database,V_to_U,high,fail
1656,EB367A25743,EA1AA5B72B3,activation,contrast,1,experiment,U_to_V,low,fail
1657,EB367A25743,EA1AA5B72B3,repression,trend,1,pipeline,V_to_U,low,fail
1658,EB367A25743,EA1AA5B72B3,activation,contrast,1,curation,U_to_V,low,fail
1659,EB367A25743,EA1AA5B72B3,repression,trend,1,database,V_to_U,medium,pass
1660,EB367A25743,EA1AA5B72B3,activation,contrast,1,experiment,U_to_V,medium,pass
1661,EB367A25743,EA1AA5B72B3,repression,trend,1,pipeline,V_to_U,medium,pass
1662,EB367A25743,EA1AA5B72B3,activation,contrast,1,curation,U_to_V,high,pass
1663,EB367A25743,EA1AA5B72B3,repression,trend,1,database,V_to_U,high,pass
1664,EB367A25743,EA1AA5B72B3,activation,contrast,1,experiment,U_to_V,high,pass
1665,EB367A25743,EA1AA5B72B3,repression,trend,1,pipeline,V_to_U,low,pass
1666,EB367A25743,EBBD427B653,activation,contrast,1,curation,U_to_V,low,review
1667,EB367A25743,EBBD427B653,repression,trend,1,database,V_to_U,low,review
1668,EB367A25743,EBBD427B653,activation,contrast,1,experiment,U_to_V,medium,review
1669,EB367A25743,EBBD427B653,repression,trend,1,pipeline,V_to_U,medium,review
1670,EB367A25743,EBBD427B653,activation,contrast,1,curation,U_to_V,medium,review
1671,EB367A25743,EBBD427B653,repression,trend,1,database,V_to_U,high,review
1672,EB367A25743,EBBD427B653,activation,contrast,1,experiment,U_to_V,high,review
1673,EB367A25743,EBBD427B653,repression,trend,1,pipeline,V_to_U,high,fail
1674,EB367A25743,EBBD427B653,activation,contrast,1,curation,U_to_V,low,fail
1675,EB367A25743,EBBD427B653,repression,trend,1,database,V_to_U,low,fail
1676,EB367A25743,EBBD427B653,activation,contrast,1,experiment,U_to_V,low,fail
1677,EB367A25743,EBBD427B653,repression,trend,1,pipeline,V_to_U,medium,fail
1678,EB367A25743,EBBD427B653,activation,contrast,1,curation,U_to_V,medium,fail
1679,EB367A25743,EBBD427B653,repression,trend,1,database,V_to_U,medium,fail
1680,EB367A25743,EBBD427B653,activation,contrast,1,experiment,U_to_V,high,pass
1681,EB367A25743,EBBD427B653,repression,trend,1,pipeline,V_to_U,high,pass
1682,EB367A25743,EBBD427B653,activation,contrast,1,curation,U_to_V,high,pass
1683,EB367A25743,EBBD427B653,repression,trend,1,database,V_to_U,low,pass
1684,EB367A25743,EBBD427B653,activation,contrast,1,experiment,U_to_V,low,pass
1685,EB367A25743,EBBD427B653,repression,trend,1,pipeline,V_to_U,low,pass
1686,EB367A25743,EBBD427B653,activation,contrast,1,curation,U_to_V,medium,pass
1687,EB367A25743,EBBD427B653,repression,trend,1,database,V_to_U,medium,review
1688,EB367A25743,EBBD427B653,activation,contrast,1,experiment,U_to_V,medium,review
1689,EB367A25743,EBBD427B653,repression,trend,1,pipeline,V_to_U,high,review
1690,EB367A25743,EBBD427B653,activation,contrast,1,curation,U_to_V,high,review
1691,EB367A25743,EBBD427B653,repression,trend,1,database,V_to_U,high,review
1692,EB367A25743,EBBD427B653,activation,contrast,1,experiment,U_to_V,low,review
1693,EB367A25743,EBBD427B653,repression,trend,1,pipeline,V_to_U,low,review
1694,EB367A25743,EBBD427B653,activation,contrast,1,curation,U_to_V,low,fail
1695,EB367A25743,EBBD427B653,repression,trend,1,database,V_to_U,medium,fail
1696,EB367A25743,EBBD427B653,activation,contrast,1,experiment,U_to_V,medium,fail
1697,EB367A25743,EBBD427B653,repression,trend,1,pipeline,V_to_U,medium,fail
1698,EB367A25743,EBBD427B653,activation,contrast,1,curation,U_to_V,high,fail
1699,EB367A25743,EBBD427B653,repression,trend,1,database,V_to_U,high,fail
1700,EB367A25743,EBBD427B653,activation,contrast,1,experiment,U_to_V,high,fail
1701,EB367A25743,EBBD427B653,repression,trend,1,pipeline,V_to_U,low,pass
1702,EB367A25743,EBBD427B653,activation,contrast,1,curation,U_to_V,low,pass
1703,EB367A25743,EBBD427B653,repression,trend,1,database,V_to_U,low,pass
1704,EB367A25743,EBBD427B653,activation,contrast,1,experiment,U_to_V,medium,pass
1705,EB367A25743,EBBD427B653,repression,trend,1,pipeline,V_to_U,medium,pass
1706,EB367A25743,EBBD427B653,activation,contrast,1,curation,U_to_V,medium,pass
1707,EB367A25743,E20C6217D7F,repression,trend,1,database,V_to_U,high,pass
1708,EB367A25743,E20C6217D7F,activation,contrast,1,experiment,U_to_V,high,review
1709,EB367A25743,E20C6217D7F,repression,trend,1,pipeline,V_to_U,high,review
1710,EB367A25743,E20C6217D7F,activation,contrast,1,curation,U_to_V,low,review
1711,EB367A25743,E20C6217D7F,repression,trend,1,database,V_to_U,low,review
1712,EB367A25743,E20C6217D7F,activation,contrast,1,experiment,U_to_V,low,review
1713,EB367A25743,E20C6217D7F,repression,trend,1,pipeline,V_to_U,medium,review
1714,EB367A25743,EDDEE50ECBE,activation,contrast,1,curation,U_to_V,medium,review
1715,EB367A25743,EDDEE50ECBE,repression,trend,1,database,V_to_U,medium,fail
1716,EB367A25743,EDDEE50ECBE,activation,contrast,1,experiment,U_to_V,high,fail
1717,EB367A25743,EDDEE50ECBE,repression,trend,1,pipeline,V_to_U,high,fail
1718,EB367A25743,EDDEE50ECBE,activation,contrast,1,curation,U_to_V,high,fail
1719,EB367A25743,EDDEE50ECBE,repression,trend,1,database,V_to_U,low,fail
1720,EB367A25743,EDDEE50ECBE,activation,contrast,1,experiment,U_to_V,low,fail
1721,EB367A25743,EDDEE50ECBE,repression,trend,1,pipeline,V_to_U,low,fail
1722,EB367A25743,E3503A3B47A,activation,trend,1,curation,U_to_V,medium,pass
1723,EB367A25743,E3503A3B47A,repression,contrast,1,database,V_to_U,medium,pass
1724,EB367A25743,E2F66EC7CCA,activation,trend,1,experiment,U_to_V,medium,pass
1725,EB367A25743,E2F66EC7CCA,repression,contrast,1,pipeline,V_to_U,high,pass
1726,EB367A25743,E2F66EC7CCA,activation,trend,1,curation,U_to_V,high,pass
1727,EB367A25743,E2F66EC7CCA,repression,contrast,1,database,V_to_U,high,pass
1728,EB367A25743,E2F66EC7CCA,activation,trend,1,experiment,U_to_V,low,pass
1729,EB367A25743,E2F66EC7CCA,repression,contrast,1,pipeline,V_to_U,low,review
1730,EB367A25743,E2F66EC7CCA,activation,trend,1,curation,U_to_V,low,review
1731,EB367A25743,E2F66EC7CCA,repression,contrast,1,database,V_to_U,medium,review
1732,EB367A25743,E2F66EC7CCA,activation,trend,1,experiment,U_to_V,medium,review
1733,EB367A25743,E2F66EC7CCA,repression,contrast,1,pipeline,V_to_U,medium,review
1734,EB367A25743,E2F66EC7CCA,activation,trend,1,curation,U_to_V,high,review
1735,EB367A25743,E2F66EC7CCA,repression,contrast,1,database,V_to_U,high,review
1736,EB367A25743,E2F66EC7CCA,activation,trend,1,experiment,U_to_V,high,fail
1737,EB367A25743,E2F66EC7CCA,repression,contrast,1,pipeline,V_to_U,low,fail
1738,EB367A25743,E9E006B1756,activation,trend,1,curation,U_to_V,low,fail
1739,EB367A25743,E9E006B1756,repression,contrast,1,database,V_to_U,low,fail
1740,EB367A25743,E9E006B1756,activation,trend,1,experiment,U_to_V,medium,fail
1741,EB367A25743,E9E006B1756,repression,contrast,1,pipeline,V_to_U,medium,fail
1742,EB367A25743,ECEF86D5335,activation,contrast,1,curation,U_to_V,medium,fail
1743,EB367A25743,ECEF86D5335,repression,trend,1,database,V_to_U,high,pass
1744,EB367A25743,ECEF86D5335,activation,contrast,1,experiment,U_to_V,high,pass
1745,EB367A25743,E2AC8DBA9D7,repression,trend,1,pipeline,V_to_U,high,pass
1746,EB367A25743,E2AC8DBA9D7,activation,contrast,1,curation,U_to_V,low,pass
1747,EB367A25743,E2AC8DBA9D7,repression,trend,1,database,V_to_U,low,pass
1748,EB367A25743,E2AC8DBA9D7,activation,contrast,1,experiment,U_to_V,low,pass
1749,EB367A25743,EBEE414D585,repression,trend,1,pipeline,V_to_U,medium,pass
1750,EB367A25743,EE5602AF62C,activation,trend,1,curation,U_to_V,medium,review
1751,EB367A25743,EE5602AF62C,repression,contrast,1,database,V_to_U,medium,review
1752,EB367A25743,EE5602AF62C,activation,trend,1,experiment,U_to_V,high,review
1753,EB367A25743,EE5602AF62C,repression,contrast,1,pipeline,V_to_U,high,review
1754,EB367A25743,EE5602AF62C,activation,trend,1,curation,U_to_V,high,review
1755,EB367A25743,EE5602AF62C,repression,contrast,1,database,V_to_U,low,review
1756,EB367A25743,EE5602AF62C,activation,trend,1,experiment,U_to_V,low,review
1757,EB367A25743,EE5602AF62C,repression,contrast,1,pipeline,V_to_U,low,fail
1758,EB367A25743,EE5602AF62C,activation,trend,1,curation,U_to_V,medium,fail
1759,EB367A25743,EE5602AF62C,repression,contrast,1,database,V_to_U,medium,fail
1760,EB367A25743,EE5602AF62C,activation,trend,1,experiment,U_to_V,medium,fail
1761,EB367A25743,EE5602AF62C,repression,contrast,1,pipeline,V_to_U,high,fail
1762,EB367A25743,EE5602AF62C,activation,trend,1,curation,U_to_V,high,fail
1763,EB367A25743,EE5602AF62C,repression,contrast,1,database,V_to_U,high,fail
1764,EB367A25743,EE5602AF62C,activation,trend,1,experiment,U_to_V,low,pass
1765,EB367A25743,EE5602AF62C,repression,contrast,1,pipeline,V_to_U,low,pass
1766,EB367A25743,EE5602AF62C,activation,trend,1,curation,U_to_V,low,pass
1767,EB367A25743,EE5602AF62C,repression,contrast,1,database,V_to_U,medium,pass
1768,EB367A25743,EE5602AF62C,activation,trend,1,experiment,U_to_V,medium,pass
1769,EB367A25743,EE5602AF62C,repression,contrast,1,pipeline,V_to_U,medium,pass
1770,EB367A25743,EE5602AF62C,activation,trend,1,curation,U_to_V,high,pass
1771,EB367A25743,EE5602AF62C,repression,contrast,1,database,V_to_U,high,review
1772,EB367A25743,EE5602AF62C,activation,trend,1,experiment,U_to_V,high,review
1773,EB367A25743,EE5602AF62C,repression,contrast,1,pipeline,V_to_U,low,review
1774,EB367A25743,EE5602AF62C,activation,trend,1,curation,U_to_V,low,review
1775,EB367A25743,EE5602AF62C,repression,contrast,1,database,V_to_U,low,review
1776,EB367A25743,EE5602AF62C,activation,trend,1,experiment,U_to_V,medium,review
1777,EB367A25743,EE5602AF62C,repression,contrast,1,pipeline,V_to_U,medium,review
1778,EB367A25743,EE5602AF62C,activation,trend,1,curation,U_to_V,medium,fail
1779,EB367A25743,EE5602AF62C,repression,contrast,1,database,V_to_U,high,fail
1780,EB367A25743,EE5602AF62C,activation,trend,1,experiment,U_to_V,high,fail
1781,EB367A25743,EE5602AF62C,repression,contrast,1,pipeline,V_to_U,high,fail
1782,EB367A25743,EE5602AF62C,activation,trend,1,curation,U_to_V,low,fail
1783,EB367A25743,EE5602AF62C,repression,contrast,1,database,V_to_U,low,fail
1784,EB367A25743,EE5602AF62C,activation,trend,1,experiment,U_to_V,low,fail
1785,EB367A25743,EE5602AF62C,repression,contrast,1,pipeline,V_to_U,medium,pass
1786,EB367A25743,EE5602AF62C,activation,trend,1,curation,U_to_V,medium,pass
1787,EB367A25743,EE5602AF62C,repression,contrast,1,database,V_to_U,medium,pass
1788,EB367A25743,EE5602AF62C,activation,trend,1,experiment,U_to_V,high,pass
1789,EB367A25743,EE5602AF62C,repression,contrast,1,pipeline,V_to_U,high,pass
1790,EB367A25743,EE5602AF62C,activation,trend,1,curation,U_to_V,high,pass
1791,EB367A25743,EE5602AF62C,repression,contrast,1,database,V_to_U,low,pass
1792,EB367A25743,EE5602AF62C,activation,trend,1,experiment,U_to_V,low,review
1793,EB367A25743,EE5602AF62C,repression,contrast,1,pipeline,V_to_U,low,review
1794,EB367A25743,EE5602AF62C,activation,trend,1,curation,U_to_V,medium,review
1795,EB367A25743,EE5602AF62C,repression,contrast,1,database,V_to_U,medium,review
1796,EB367A25743,EE5602AF62C,activation,trend,1,experiment,U_to_V,medium,review
1797,EB367A25743,EE5602AF62C,repression,contrast,1,pipeline,V_to_U,high,review
1798,EB367A25743,EE5602AF62C,activation,trend,1,curation,U_to_V,high,review
1799,EB367A25743,EE5602AF62C,repression,contrast,1,database,V_to_U,high,fail
1800,EB367A25743,E2EBB4728B6,activation,contrast,1,experiment,U_to_V,low,fail
1801,EB367A25743,E2EBB4728B6,repression,trend,1,pipeline,V_to_U,low,fail
1802,EB367A25743,E2EBB4728B6,activation,contrast,1,curation,U_to_V,low,fail
1803,EB367A25743,E2EBB4728B6,repression,trend,1,database,V_to_U,medium,fail
1804,EB367A25743,E2EBB4728B6,activation,contrast,1,experiment,U_to_V,medium,fail
1805,EB367A25743,E2EBB4728B6,repression,trend,1,pipeline,V_to_U,medium,fail
1806,EB367A25743,E2EBB4728B6,activation,contrast,1,curation,U_to_V,high,pass
1807,EB367A25743,E2EBB4728B6,repression,trend,1,database,V_to_U,high,pass
1808,EB367A25743,E2EBB4728B6,activation,contrast,1,experiment,U_to_V,high,pass
1809,EB367A25743,E2EBB4728B6,repression,trend,1,pipeline,V_to_U,low,pass
1810,EB367A25743,E2EBB4728B6,activation,contrast,1,curation,U_to_V,low,pass
1811,EB367A25743,E2EBB4728B6,repression,trend,1,database,V_to_U,low,pass
1812,EB367A25743,E2EBB4728B6,activation,contrast,1,experiment,U_to_V,medium,pass
1813,EB367A25743,E2EBB4728B6,repression,trend,1,pipeline,V_to_U,medium,review
1814,EB367A25743,E2EBB4728B6,activation,contrast,1,curation,U_to_V,medium,review
1815,EB367A25743,E2EBB4728B6,repression,trend,1,database,V_to_U,high,review
1816,EB367A25743,E2EBB4728B6,activation,contrast,1,experiment,U_to_V,high,review
1817,EB367A25743,E2EBB4728B6,repression,trend,1,pipeline,V_to_U,high,review
1818,EB367A25743,E2EBB4728B6,activation,contrast,1,curation,U_to_V,low,review
1819,EB367A25743,E2EBB4728B6,repression,trend,1,database,V_to_U,low,review
1820,EB367A25743,E2EBB4728B6,activation,contrast,1,experiment,U_to_V,low,fail
1821,EB367A25743,E2EBB4728B6,repression,trend,1,pipeline,V_to_U,medium,fail
1822,EB367A25743,E2EBB4728B6,activation,contrast,1,curation,U_to_V,medium,fail
1823,EB367A25743,E2EBB4728B6,repression,trend,1,database,V_to_U,medium,fail
1824,EB367A25743,E2EBB4728B6,activation,contrast,1,experiment,U_to_V,high,fail
1825,EB367A25743,E2EBB4728B6,repression,trend,1,pipeline,V_to_U,high,fail
1826,EB367A25743,E2EBB4728B6,activation,contrast,1,curation,U_to_V,high,fail
1827,EB367A25743,E2EBB4728B6,repression,trend,1,database,V_to_U,low,pass
1828,EB367A25743,E2EBB4728B6,activation,contrast,1,experiment,U_to_V,low,pass
1829,EB367A25743,E2EBB4728B6,repression,trend,1,pipeline,V_to_U,low,pass
1830,EB367A25743,E2EBB4728B6,activation,contrast,1,curation,U_to_V,medium,pass
1831,EB367A25743,E2EBB4728B6,repression,trend,1,database,V_to_U,medium,pass
1832,EB367A25743,E2EBB4728B6,activation,contrast,1,experiment,U_to_V,medium,pass
1833,EB367A25743,E2EBB4728B6,repression,trend,1,pipeline,V_to_U,high,pass
1834,EB367A25743,E2EBB4728B6,activation,contrast,1,curation,U_to_V,high,review
1835,EB367A25743,E2EBB4728B6,repression,trend,1,database,V_to_U,high,review
1836,EB367A25743,E2EBB4728B6,activation,contrast,1,experiment,U_to_V,low,review
1837,EB367A25743,E2EBB4728B6,repression,trend,1,pipeline,V_to_U,low,review
1838,EB367A25743,E2EBB4728B6,activation,contrast,1,curation,U_to_V,low,review
1839,EB367A25743,E2EBB4728B6,repression,trend,1,database,V_to_U,medium,review
1840,EB367A25743,E2EBB4728B6,activation,contrast,1,experiment,U_to_V,medium,review
1841,EB367A25743,E2EBB4728B6,repression,trend,1,pipeline,V_to_U,medium,fail
1842,EB367A25743,E2EBB4728B6,activation,contrast,1,curation,U_to_V,high,fail
1843,EB367A25743,E2EBB4728B6,repression,trend,1,database,V_to_U,high,fail
1844,EB367A25743,E2EBB4728B6,activation,contrast,1,experiment,U_to_V,high,fail
1845,EB367A25743,E2EBB4728B6,repression,trend,1,pipeline,V_to_U,low,fail
1846,EB367A25743,E2EBB4728B6,activation,contrast,1,curation,U_to_V,low,fail
1847,EB367A25743,E2EBB4728B6,repression,trend,1,database,V_to_U,low,fail
1848,EB367A25743,E2EBB4728B6,activation,contrast,1,experiment,U_to_V,medium,pass
1849,EB367A25743,E2EBB4728B6,repression,trend,1,pipeline,V_to_U,medium,pass
1850,EB367A25743,E2EBB4728B6,activation,contrast,1,curation,U_to_V,medium,pass
1851,EB367A25743,E2EBB4728B6,repression,trend,1,database,V_to_U,high,pass
1852,EB367A25743,E2EBB4728B6,activation,contrast,1,experiment,U_to_V,high,pass
1853,EB367A25743,E2EBB4728B6,repression,trend,1,pipeline,V_to_U,high,pass
1854,EB367A25743,E2EBB4728B6,activation,contrast,1,curation,U_to_V,low,pass
1855,EB367A25743,E2EBB4728B6,repression,trend,1,database,V_to_U,low,review
1856,EB367A25743,E2EBB4728B6,activation,contrast,1,experiment,U_to_V,low,review
1857,EB367A25743,E2EBB4728B6,repression,trend,1,pipeline,V_to_U,medium,review
1858,EB367A25743,E2EBB4728B6,activation,contrast,1,curation,U_to_V,medium,review
1859,EB367A25743,E2EBB4728B6,repression,trend,1,database,V_to_U,medium,review
1860,EB367A25743,E0352A03ED0,activation,trend,1,experiment,U_to_V,high,review
1861,EB367A25743,E0352A03ED0,repression,contrast,1,pipeline,V_to_U,high,review
1862,EB367A25743,E0352A03ED0,activation,trend,1,curation,U_to_V,high,fail
1863,EB367A25743,E0352A03ED0,repression,contrast,1,database,V_to_U,low,fail
1864,EB367A25743,E0352A03ED0,activation,trend,1,experiment,U_to_V,low,fail
1865,EB367A25743,E0352A03ED0,repression,contrast,1,pipeline,V_to_U,low,fail
1866,EB367A25743,E0352A03ED0,activation,trend,1,curation,U_to_V,medium,fail
1867,EB367A25743,E0352A03ED0,repression,contrast,1,database,V_to_U,medium,fail
1868,EB367A25743,E0352A03ED0,activation,trend,1,experiment,U_to_V,medium,fail
1869,EB367A25743,E0352A03ED0,repression,contrast,1,pipeline,V_to_U,high,pass
1870,EB367A25743,E0352A03ED0,activation,trend,1,curation,U_to_V,high,pass
1871,EB367A25743,E0352A03ED0,repression,contrast,1,database,V_to_U,high,pass
1872,EB367A25743,E0352A03ED0,activation,trend,1,experiment,U_to_V,low,pass
1873,EB367A25743,E0352A03ED0,repression,contrast,1,pipeline,V_to_U,low,pass
1874,EB367A25743,E0352A03ED0,activation,trend,1,curation,U_to_V,low,pass
1875,EB367A25743,E0352A03ED0,repression,contrast,1,database,V_to_U,medium,pass
1876,EB367A25743,E0352A03ED0,activation,trend,1,experiment,U_to_V,medium,review
1877,EB367A25743,E0352A03ED0,repression,contrast,1,pipeline,V_to_U,medium,review
1878,EB367A25743,E0352A03ED0,activation,trend,1,curation,U_to_V,high,review
1879,EB367A25743,E0352A03ED0,repression,contrast,1,database,V_to_U,high,review
1880,EB367A25743,E0352A03ED0,activation,trend,1,experiment,U_to_V,high,review
1881,EB367A25743,E0352A03ED0,repression,contrast,1,pipeline,V_to_U,low,review
1882,EB367A25743,E0352A03ED0,activation,trend,1,curation,U_to_V,low,review
1883,EB367A25743,E0352A03ED0,repression,contrast,1,database,V_to_U,low,fail
1884,EB367A25743,E0352A03ED0,activation,trend,1,experiment,U_to_V,medium,fail
1885,EB367A25743,E0352A03ED0,repression,contrast,1,pipeline,V_to_U,medium,fail
1886,EB367A25743,E0352A03ED0,activation,trend,1,curation,U_to_V,medium,fail
1887,EB367A25743,E0352A03ED0,repression,contrast,1,database,V_to_U,high,fail
1888,EB367A25743,E0352A03ED0,activation,trend,1,experiment,U_to_V,high,fail
1889,EB367A25743,E0352A03ED0,repression,contrast,1,pipeline,V_to_U,high,fail
1890,EB367A25743,E0352A03ED0,activation,trend,1,curation,U_to_V,low,pass
1891,EB367A25743,E0352A03ED0,repression,contrast,1,database,V_to_U,low,pass
1892,EB367A25743,E0352A03ED0,activation,trend,1,experiment,U_to_V,low,pass
