option_id,pool_id,source_system,confidence,note
opt_01550,pool_18,SYS_A,0.655,
opt_03583,pool_19,SYS_C,0.747,
opt_00717,pool_15,SYS_B,0.761,
opt_03615,pool_16,SYS_A,0.708,
opt_02903,pool_17,SYS_B,0.929,
opt_03052,pool_18,SYS_B,0.668,
opt_03913,pool_19,SYS_A,0.704,
opt_04988,pool_15,SYS_C,0.834,
opt_04127,pool_16,SYS_A,0.795,
opt_04450,pool_17,SYS_C,0.806,
opt_01693,pool_18,SYS_B,0.888,
opt_02075,pool_19,SYS_A,0.766,
opt_04451,pool_15,SYS_B,0.717,
opt_02289,pool_16,SYS_C,0.66,
opt_02624,pool_17,SYS_C,0.662,
opt_01290,pool_18,SYS_B,0.836,
opt_02188,pool_19,SYS_B,0.624,
opt_02652,pool_15,SYS_C,0.624,
opt_02910,pool_16,SYS_A,0.862,
opt_04468,pool_17,SYS_C,0.628,
opt_02797,pool_18,SYS_B,0.815,
opt_03511,pool_19,SYS_C,0.676,
opt_01903,pool_15,SYS_B,0.796,
opt_01857,pool_16,SYS_C,0.7,
opt_01736,pool_17,SYS_B,0.656,
opt_00228,pool_18,SYS_B,0.893,
opt_01899,pool_19,SYS_C,0.978,
opt_02258,pool_15,SYS_C,0.889,
opt_00638,pool_16,SYS_B,0.641,
opt_02388,pool_17,SYS_C,0.854,
opt_04688,pool_18,SYS_C,0.964,
opt_03483,pool_19,SYS_A,0.811,
opt_04025,pool_15,SYS_A,0.956,
opt_01286,pool_16,SYS_A,0.861,
opt_01642,pool_17,SYS_B,0.947,
opt_01481,pool_18,SYS_A,0.688,
opt_00289,pool_19,SYS_A,0.957,
opt_04610,pool_15,SYS_B,0.944,
opt_02094,pool_16,SYS_A,0.993,
opt_00323,pool_17,SYS_B,0.763,
opt_02039,pool_18,SYS_B,0.912,
opt_01485,pool_19,SYS_B,0.621,
opt_00922,pool_15,SYS_A,0.996,
opt_04536,pool_16,SYS_A,0.701,
opt_00745,pool_17,SYS_A,0.849,
opt_00216,pool_18,SYS_A,0.701,
opt_04863,pool_19,SYS_B,0.852,
opt_04606,pool_15,SYS_B,0.736,
opt_02300,pool_16,SYS_A,0.783,
opt_03600,pool_17,SYS_A,0.988,
opt_02261,pool_18,SYS_B,0.895,
opt_03098,pool_19,SYS_A,0.692,
opt_01052,pool_15,SYS_C,0.688,
opt_00065,pool_16,SYS_B,0.875,
opt_04165,pool_17,SYS_A,0.845,
opt_00475,pool_18,SYS_C,0.667,
opt_02713,pool_19,SYS_C,0.98,
opt_01824,pool_15,SYS_A,0.981,
opt_02563,pool_16,SYS_A,0.695,
opt_02013,pool_17,SYS_B,0.921,
opt_02373,pool_18,SYS_A,0.72,
opt_03657,pool_19,SYS_B,0.898,
opt_02991,pool_15,SYS_B,0.692,
opt_03060,pool_16,SYS_B,0.777,
opt_03672,pool_17,SYS_B,0.821,
opt_04380,pool_18,SYS_C,0.735,
opt_01097,pool_19,SYS_B,0.973,
opt_04032,pool_15,SYS_B,0.833,
opt_04471,pool_16,SYS_C,0.812,
opt_01848,pool_17,SYS_B,0.888,
opt_04975,pool_18,SYS_B,0.605,
opt_02876,pool_19,SYS_A,0.841,
opt_00516,pool_15,SYS_C,0.684,
opt_01068,pool_16,SYS_B,0.631,
opt_01140,pool_17,SYS_A,0.736,
opt_02698,pool_18,SYS_B,0.706,
opt_00167,pool_19,SYS_B,0.718,
opt_04330,pool_15,SYS_B,0.835,
opt_04572,pool_16,SYS_B,0.741,
opt_01107,pool_17,SYS_B,0.987,
opt_01942,pool_18,SYS_A,0.813,
opt_00342,pool_19,SYS_B,0.742,
opt_02376,pool_15,SYS_C,0.703,
opt_02983,pool_16,SYS_C,0.831,
opt_00687,pool_17,SYS_C,0.669,
opt_03003,pool_18,SYS_B,0.838,
opt_00953,pool_19,SYS_A,0.96,
opt_00740,pool_15,SYS_A,0.686,
opt_02326,pool_16,SYS_C,0.912,
opt_03091,pool_17,SYS_B,0.777,
opt_04824,pool_18,SYS_B,0.676,
opt_03899,pool_19,SYS_B,0.779,
opt_03278,pool_20,SYS_C,0.784,
opt_04227,pool_21,SYS_B,0.971,
opt_02030,pool_22,SYS_B,0.982,
opt_04355,pool_20,SYS_A,0.974,
opt_01677,pool_21,SYS_C,0.664,
opt_04287,pool_22,SYS_C,0.702,
opt_00006,pool_20,SYS_C,0.655,
opt_04788,pool_21,SYS_A,0.686,
opt_03106,pool_22,SYS_B,0.793,
opt_01004,pool_20,SYS_C,0.605,
opt_02748,pool_21,SYS_A,0.693,
opt_03077,pool_22,SYS_A,0.883,
opt_00456,pool_00,SYS_C,0.613,
opt_02187,pool_01,SYS_C,0.981,
opt_02463,pool_02,SYS_B,0.972,
opt_00530,pool_03,SYS_A,0.897,
opt_02338,pool_04,SYS_A,0.897,
opt_01862,pool_00,SYS_C,0.905,
opt_01358,pool_01,SYS_B,0.977,
opt_01653,pool_02,SYS_A,0.843,
opt_04881,pool_03,SYS_A,0.91,
opt_00792,pool_04,SYS_B,0.646,
opt_02734,pool_00,SYS_C,0.82,
opt_03185,pool_01,SYS_A,0.841,
opt_03588,pool_02,SYS_B,0.979,
opt_01346,pool_03,SYS_B,0.719,
opt_04769,pool_04,SYS_A,0.667,
opt_01347,pool_00,SYS_C,0.61,
opt_03232,pool_01,SYS_C,0.951,
opt_04608,pool_02,SYS_B,0.821,
opt_04010,pool_03,SYS_A,0.909,
opt_00198,pool_04,SYS_A,0.607,
opt_00272,pool_00,SYS_C,0.707,
opt_03152,pool_01,SYS_A,0.777,
opt_01164,pool_02,SYS_C,0.649,
opt_02014,pool_03,SYS_B,0.643,
opt_04066,pool_04,SYS_C,0.832,
opt_02579,pool_00,SYS_C,0.669,
opt_04726,pool_01,SYS_B,0.852,
opt_04237,pool_02,SYS_B,0.897,
opt_03176,pool_03,SYS_C,0.672,
opt_00136,pool_04,SYS_C,0.778,
opt_01725,pool_00,SYS_C,0.84,
opt_02638,pool_01,SYS_B,0.869,
opt_00676,pool_02,SYS_C,0.701,
opt_03323,pool_03,SYS_A,0.846,
opt_00408,pool_04,SYS_C,0.667,
opt_03935,pool_20,SYS_B,0.743,
opt_04795,pool_21,SYS_C,0.793,
opt_02385,pool_22,SYS_A,0.947,
opt_00969,pool_20,SYS_C,0.986,
opt_04866,pool_21,SYS_B,0.605,
opt_03655,pool_22,SYS_B,0.797,
opt_02685,pool_20,SYS_C,0.735,
opt_04835,pool_21,SYS_B,0.958,
opt_04181,pool_22,SYS_B,0.79,
opt_01122,pool_20,SYS_B,0.947,
opt_02450,pool_21,SYS_C,0.96,
opt_01433,pool_22,SYS_A,0.919,
opt_00080,pool_20,SYS_B,0.951,
opt_03222,pool_21,SYS_C,0.748,
opt_04856,pool_22,SYS_A,0.663,
opt_04641,pool_00,SYS_B,0.855,
opt_01515,pool_01,SYS_A,0.901,
opt_04618,pool_02,SYS_C,0.646,
opt_03748,pool_03,SYS_B,0.879,
opt_01202,pool_04,SYS_C,0.72,
opt_00367,pool_00,SYS_C,0.625,
opt_04891,pool_01,SYS_A,0.634,
opt_01374,pool_02,SYS_C,0.665,
opt_04715,pool_03,SYS_B,0.898,
opt_03448,pool_04,SYS_C,0.638,
opt_01683,pool_00,SYS_B,0.612,
opt_04993,pool_01,SYS_A,0.798,
opt_04098,pool_02,SYS_B,0.608,
opt_02542,pool_03,SYS_B,0.658,
opt_02739,pool_04,SYS_B,0.953,
opt_02671,pool_00,SYS_A,0.614,
opt_00731,pool_01,SYS_B,0.837,
opt_04779,pool_02,SYS_C,0.83,
opt_02583,pool_03,SYS_B,0.644,
opt_00249,pool_04,SYS_C,0.729,
opt_01479,pool_20,SYS_B,0.693,
opt_02897,pool_21,SYS_A,0.93,
opt_00719,pool_22,SYS_A,0.757,
opt_00304,pool_20,SYS_B,0.889,
opt_02302,pool_21,SYS_C,0.644,
opt_04972,pool_22,SYS_B,0.692,
opt_01501,pool_20,SYS_B,0.747,
opt_01877,pool_21,SYS_C,0.647,
opt_04374,pool_22,SYS_B,0.988,
opt_00890,pool_00,SYS_C,0.638,
opt_02415,pool_01,SYS_B,0.857,
opt_01155,pool_02,SYS_C,0.986,
opt_04819,pool_03,SYS_B,0.769,
opt_00796,pool_04,SYS_C,0.749,
opt_02293,pool_00,SYS_A,0.678,
opt_03845,pool_01,SYS_A,0.748,
opt_03338,pool_02,SYS_A,0.747,
opt_01807,pool_03,SYS_C,0.924,
opt_04076,pool_04,SYS_A,0.669,
opt_04480,pool_00,SYS_B,0.696,
opt_01047,pool_01,SYS_C,0.788,
opt_01470,pool_02,SYS_C,0.657,
opt_02372,pool_03,SYS_A,0.953,
opt_02244,pool_04,SYS_A,0.903,
opt_05035,pool_00,SYS_C,0.79,
opt_00337,pool_01,SYS_B,0.774,
opt_00290,pool_02,SYS_C,0.905,
opt_02547,pool_03,SYS_B,0.863,
opt_01376,pool_04,SYS_A,0.893,
opt_02096,pool_00,SYS_C,0.938,
opt_02508,pool_01,SYS_A,0.915,
opt_03843,pool_02,SYS_B,0.725,
opt_04731,pool_03,SYS_C,0.865,
opt_00522,pool_04,SYS_A,0.734,
opt_00266,pool_00,SYS_C,0.821,
opt_01446,pool_01,SYS_C,0.796,
opt_00817,pool_02,SYS_B,0.774,
opt_03933,pool_03,SYS_A,0.85,
opt_02079,pool_04,SYS_A,0.945,
opt_02359,pool_00,SYS_C,0.617,
opt_03658,pool_01,SYS_A,0.628,
opt_01201,pool_02,SYS_A,0.646,
opt_01007,pool_03,SYS_B,0.619,
opt_01079,pool_04,SYS_C,0.766,
opt_02635,pool_20,SYS_C,0.696,
opt_03056,pool_21,SYS_C,0.602,
opt_02552,pool_22,SYS_A,0.779,
opt_01882,pool_20,SYS_B,0.744,
opt_00679,pool_21,SYS_A,0.904,
opt_04893,pool_22,SYS_A,0.963,
opt_01892,pool_20,SYS_B,0.824,
opt_03872,pool_21,SYS_C,0.851,
opt_04746,pool_22,SYS_C,0.6,
opt_00665,pool_20,SYS_A,0.964,
opt_01841,pool_21,SYS_B,0.987,
opt_01795,pool_22,SYS_B,0.814,
opt_03294,pool_20,SYS_C,0.963,
opt_02793,pool_21,SYS_C,0.762,
opt_02835,pool_22,SYS_C,0.623,
opt_02202,pool_00,SYS_A,0.833,
opt_01041,pool_01,SYS_C,0.979,
opt_01614,pool_02,SYS_B,0.642,
opt_00195,pool_03,SYS_B,0.827,
opt_01234,pool_04,SYS_B,0.791,
opt_04225,pool_00,SYS_B,0.858,
opt_00912,pool_01,SYS_B,0.828,
opt_03603,pool_02,SYS_C,0.803,
opt_01104,pool_03,SYS_C,0.993,
opt_00784,pool_04,SYS_B,0.711,
opt_02418,pool_00,SYS_C,0.752,
opt_00542,pool_01,SYS_C,0.829,
opt_01509,pool_02,SYS_A,0.773,
opt_02126,pool_03,SYS_C,0.716,
opt_03636,pool_04,SYS_A,0.875,
opt_04927,pool_00,SYS_A,0.609,
opt_02982,pool_01,SYS_C,0.667,
opt_02016,pool_02,SYS_B,0.973,
opt_03078,pool_03,SYS_C,0.814,
opt_01073,pool_04,SYS_B,0.972,
opt_02911,pool_20,SYS_A,0.729,
opt_01057,pool_21,SYS_C,0.662,
opt_04785,pool_22,SYS_A,0.908,
opt_00394,pool_00,SYS_B,0.919,
opt_02688,pool_01,SYS_B,0.614,
opt_03850,pool_02,SYS_B,0.87,
opt_04174,pool_03,SYS_C,0.737,
opt_00511,pool_04,SYS_B,0.787,
opt_03769,pool_20,SYS_B,0.782,
opt_04116,pool_21,SYS_A,0.857,
opt_02840,pool_22,SYS_C,0.682,
opt_00212,pool_20,SYS_C,0.705,
opt_00273,pool_21,SYS_C,0.636,
opt_00659,pool_22,SYS_B,0.914,
opt_02020,pool_20,SYS_C,0.942,
opt_02808,pool_21,SYS_C,0.984,
opt_03668,pool_22,SYS_B,0.801,
opt_01124,pool_20,SYS_A,0.94,
opt_03088,pool_21,SYS_B,0.841,
opt_03784,pool_22,SYS_C,0.691,
opt_00928,pool_00,SYS_A,0.774,
opt_00287,pool_01,SYS_C,0.674,
opt_02410,pool_02,SYS_C,0.981,
opt_03851,pool_03,SYS_A,0.91,
opt_03962,pool_04,SYS_B,0.602,
opt_01096,pool_00,SYS_C,0.834,
opt_02504,pool_01,SYS_B,0.934,
opt_01343,pool_02,SYS_B,0.782,
opt_02656,pool_23,SYS_A,0.31,possible_misclassification
opt_01538,pool_04,SYS_C,0.701,
opt_00936,pool_00,SYS_C,0.744,
opt_03348,pool_01,SYS_B,0.732,
opt_03953,pool_02,SYS_C,0.683,
opt_01650,pool_03,SYS_B,0.866,
opt_03143,pool_04,SYS_C,0.915,
opt_01038,pool_00,SYS_B,0.935,
opt_01826,pool_01,SYS_A,0.738,
opt_04814,pool_02,SYS_A,0.916,
opt_04000,pool_03,SYS_C,0.668,
opt_00884,pool_04,SYS_A,0.983,
opt_04270,pool_00,SYS_C,0.949,
opt_04072,pool_01,SYS_A,0.684,
opt_00907,pool_02,SYS_A,0.774,
opt_02912,pool_03,SYS_C,0.948,
opt_04649,pool_04,SYS_A,0.908,
opt_02959,pool_00,SYS_A,0.83,
opt_03735,pool_01,SYS_C,0.942,
opt_00508,pool_02,SYS_C,0.916,
opt_02702,pool_03,SYS_C,0.904,
opt_00303,pool_04,SYS_A,0.878,
opt_04696,pool_00,SYS_C,0.605,
opt_01176,pool_01,SYS_A,0.94,
opt_04829,pool_02,SYS_A,1.0,
opt_03667,pool_03,SYS_B,0.652,
opt_01576,pool_04,SYS_A,0.665,
opt_04079,pool_20,SYS_B,0.812,
opt_04205,pool_21,SYS_C,0.604,
opt_00293,pool_22,SYS_B,0.738,
opt_00089,pool_20,SYS_B,0.86,
opt_03535,pool_21,SYS_C,0.607,
opt_02371,pool_22,SYS_B,0.629,
opt_02194,pool_20,SYS_A,0.993,
opt_00397,pool_21,SYS_A,0.874,
opt_03823,pool_22,SYS_C,0.628,
opt_01680,pool_20,SYS_B,0.65,
opt_01578,pool_21,SYS_C,0.661,
opt_02449,pool_22,SYS_C,0.86,
opt_01440,pool_00,SYS_A,1.0,
opt_04643,pool_01,SYS_A,0.639,
opt_04837,pool_02,SYS_A,0.998,
opt_04550,pool_03,SYS_B,0.936,
opt_02658,pool_04,SYS_B,0.601,
opt_01972,pool_00,SYS_A,0.904,
opt_01879,pool_01,SYS_C,0.681,
opt_03887,pool_02,SYS_B,0.645,
opt_00846,pool_03,SYS_A,0.798,
opt_02732,pool_04,SYS_C,0.8,
opt_01502,pool_00,SYS_B,0.674,
opt_04887,pool_01,SYS_B,0.88,
opt_03911,pool_02,SYS_C,0.794,
opt_02936,pool_03,SYS_B,0.705,
opt_03541,pool_04,SYS_A,0.671,
opt_01213,pool_20,SYS_A,0.979,
opt_04695,pool_21,SYS_B,0.676,
opt_01123,pool_22,SYS_C,0.738,
opt_03371,pool_20,SYS_C,0.678,
opt_00171,pool_21,SYS_A,0.836,
opt_01312,pool_22,SYS_B,0.877,
opt_04930,pool_20,SYS_A,0.621,
opt_03526,pool_21,SYS_B,0.797,
opt_04763,pool_22,SYS_C,0.823,
opt_03396,pool_20,SYS_C,0.644,
opt_00124,pool_21,SYS_C,0.66,
opt_03582,pool_22,SYS_A,0.611,
opt_03493,pool_20,SYS_B,0.911,
opt_03009,pool_21,SYS_B,0.895,
opt_02035,pool_22,SYS_B,0.881,
opt_02953,pool_20,SYS_B,0.672,
opt_04067,pool_21,SYS_B,0.943,
opt_01843,pool_22,SYS_A,0.762,
opt_04474,pool_00,SYS_A,0.76,
opt_00233,pool_01,SYS_A,0.807,
opt_04938,pool_02,SYS_C,0.688,
opt_02103,pool_03,SYS_B,0.874,
opt_02369,pool_04,SYS_C,0.802,
opt_02931,pool_00,SYS_C,0.833,
opt_01397,pool_01,SYS_B,0.934,
opt_00515,pool_02,SYS_C,0.758,
opt_00715,pool_03,SYS_A,0.778,
opt_03571,pool_04,SYS_C,0.679,
opt_02267,pool_00,SYS_B,0.875,
opt_01075,pool_01,SYS_A,0.76,
opt_00538,pool_02,SYS_C,0.902,
opt_01427,pool_03,SYS_B,0.775,
opt_02166,pool_04,SYS_A,0.884,
opt_02810,pool_00,SYS_C,0.972,
opt_04366,pool_01,SYS_A,0.646,
opt_02989,pool_02,SYS_B,0.758,
opt_02086,pool_03,SYS_C,0.969,
opt_04657,pool_04,SYS_B,0.902,
opt_01181,pool_20,SYS_A,0.644,
opt_00709,pool_21,SYS_B,0.913,
opt_03936,pool_22,SYS_B,0.801,
opt_00122,pool_20,SYS_A,0.978,
opt_02639,pool_21,SYS_C,0.726,
opt_02790,pool_22,SYS_A,0.965,
opt_02335,pool_00,SYS_A,0.891,
opt_00083,pool_01,SYS_C,0.888,
opt_00205,pool_02,SYS_A,0.655,
opt_02038,pool_03,SYS_A,0.918,
opt_03233,pool_04,SYS_B,0.854,
opt_00295,pool_20,SYS_C,0.698,
opt_01979,pool_21,SYS_B,0.694,
opt_04677,pool_22,SYS_B,0.644,
opt_04762,pool_20,SYS_C,0.6,
opt_02918,pool_21,SYS_C,0.869,
opt_04568,pool_22,SYS_B,0.671,
opt_03946,pool_00,SYS_A,0.953,
opt_04806,pool_01,SYS_C,0.938,
opt_02785,pool_02,SYS_C,0.806,
opt_02476,pool_03,SYS_A,0.763,
opt_03499,pool_04,SYS_B,0.984,
opt_02182,pool_20,SYS_C,0.632,
opt_00091,pool_21,SYS_C,0.805,
opt_02345,pool_21,SYS_A,0.38,possible_misclassification
opt_01948,pool_00,SYS_A,0.754,
opt_02354,pool_01,SYS_B,0.709,
opt_00109,pool_02,SYS_C,0.803,
opt_01422,pool_03,SYS_B,0.748,
opt_02022,pool_04,SYS_C,0.713,
opt_04799,pool_00,SYS_B,0.62,
opt_00463,pool_01,SYS_A,0.957,
opt_01001,pool_02,SYS_A,0.679,
opt_03619,pool_03,SYS_C,0.721,
opt_01927,pool_04,SYS_B,0.717,
opt_04544,pool_00,SYS_B,0.617,
opt_00391,pool_01,SYS_C,0.909,
opt_04078,pool_02,SYS_A,0.796,
opt_00166,pool_03,SYS_C,0.832,
opt_00646,pool_04,SYS_C,0.825,
opt_02395,pool_00,SYS_A,0.796,
opt_04224,pool_01,SYS_C,0.688,
opt_01557,pool_02,SYS_C,0.733,
opt_03290,pool_03,SYS_A,0.867,
opt_01818,pool_04,SYS_A,0.677,
opt_02321,pool_20,SYS_B,0.715,
opt_03614,pool_21,SYS_C,0.682,
opt_00744,pool_22,SYS_B,0.977,
opt_03192,pool_00,SYS_C,0.954,
opt_04521,pool_01,SYS_B,0.876,
opt_01117,pool_02,SYS_A,0.608,
opt_01367,pool_03,SYS_B,0.84,
opt_04760,pool_04,SYS_C,0.691,
opt_01340,pool_20,SYS_C,0.626,
opt_03883,pool_06,SYS_A,0.051,possible_misclassification
opt_04256,pool_22,SYS_B,0.986,
opt_00661,pool_20,SYS_A,0.998,
opt_04356,pool_21,SYS_A,0.825,
opt_01956,pool_22,SYS_A,0.991,
opt_00986,pool_20,SYS_B,0.846,
opt_02287,pool_21,SYS_A,0.786,
opt_02254,pool_22,SYS_B,0.612,
opt_03996,pool_20,SYS_B,0.998,
opt_01893,pool_21,SYS_B,0.768,
opt_03982,pool_22,SYS_A,0.677,
opt_01691,pool_00,SYS_C,0.669,
opt_04297,pool_01,SYS_C,0.916,
opt_02389,pool_02,SYS_C,0.833,
opt_01010,pool_03,SYS_B,0.676,
opt_05032,pool_04,SYS_C,0.692,
opt_00871,pool_00,SYS_C,0.855,
opt_03257,pool_01,SYS_A,0.832,
opt_01105,pool_02,SYS_B,0.71,
opt_02974,pool_03,SYS_C,0.979,
opt_04251,pool_04,SYS_C,0.75,
opt_03542,pool_00,SYS_B,0.767,
opt_04248,pool_01,SYS_B,0.795,
opt_04499,pool_02,SYS_A,0.738,
opt_02133,pool_03,SYS_A,0.98,
opt_04394,pool_04,SYS_A,0.949,
opt_01247,pool_00,SYS_B,0.65,
opt_02364,pool_01,SYS_C,0.778,
opt_03380,pool_02,SYS_A,0.615,
opt_02320,pool_03,SYS_A,0.96,
opt_03503,pool_04,SYS_C,0.813,
opt_04119,pool_00,SYS_C,0.845,
opt_02432,pool_01,SYS_B,0.798,
opt_02053,pool_02,SYS_B,0.989,
opt_04362,pool_03,SYS_B,0.658,
opt_04978,pool_04,SYS_A,0.639,
opt_01156,pool_00,SYS_B,0.852,
opt_04994,pool_01,SYS_B,0.676,
opt_00294,pool_02,SYS_A,0.805,
opt_03395,pool_03,SYS_B,0.853,
opt_04637,pool_04,SYS_C,0.729,
opt_04487,pool_00,SYS_A,0.836,
opt_02200,pool_01,SYS_B,0.974,
opt_03805,pool_02,SYS_C,0.72,
opt_03259,pool_03,SYS_A,0.759,
opt_01577,pool_04,SYS_A,0.805,
opt_01864,pool_00,SYS_A,0.815,
opt_04397,pool_01,SYS_A,0.773,
opt_01263,pool_02,SYS_A,0.627,
opt_00144,pool_03,SYS_A,0.798,
opt_00855,pool_04,SYS_B,0.797,
opt_02719,pool_20,SYS_B,0.678,
opt_03928,pool_21,SYS_C,0.619,
opt_00660,pool_22,SYS_B,0.821,
opt_02445,pool_00,SYS_B,0.657,
opt_04128,pool_01,SYS_B,0.677,
opt_04619,pool_02,SYS_A,0.952,
opt_01764,pool_03,SYS_A,0.977,
opt_03310,pool_04,SYS_B,1.0,
opt_02948,pool_00,SYS_C,0.95,
opt_03836,pool_01,SYS_A,0.643,
opt_04350,pool_02,SYS_B,0.8,
opt_02935,pool_03,SYS_C,0.859,
opt_00697,pool_04,SYS_B,0.903,
opt_02716,pool_20,SYS_A,0.691,
opt_00823,pool_21,SYS_A,0.838,
opt_03528,pool_22,SYS_A,0.917,
opt_04766,pool_00,SYS_C,0.728,
opt_03574,pool_01,SYS_B,0.794,
opt_00148,pool_02,SYS_A,0.616,
opt_00374,pool_03,SYS_B,0.633,
opt_00428,pool_04,SYS_B,0.759,
opt_00317,pool_20,SYS_A,0.682,
opt_04782,pool_21,SYS_A,0.858,
opt_01432,pool_22,SYS_A,0.663,
opt_04014,pool_00,SYS_B,0.673,
opt_02090,pool_01,SYS_B,0.932,
opt_03877,pool_02,SYS_C,0.937,
opt_00831,pool_03,SYS_B,0.805,
opt_02436,pool_04,SYS_B,0.949,
opt_02059,pool_20,SYS_C,0.899,
opt_04240,pool_21,SYS_A,0.901,
opt_00231,pool_22,SYS_B,0.978,
opt_04603,pool_00,SYS_A,0.747,
opt_04304,pool_01,SYS_A,0.993,
opt_04509,pool_02,SYS_B,0.619,
opt_02541,pool_03,SYS_B,0.932,
opt_03642,pool_04,SYS_B,0.794,
opt_04594,pool_20,SYS_A,0.709,
opt_00683,pool_21,SYS_B,0.704,
opt_02890,pool_22,SYS_A,0.91,
opt_00762,pool_20,SYS_C,0.963,
opt_00451,pool_21,SYS_C,0.997,
opt_02927,pool_22,SYS_C,0.823,
opt_04913,pool_00,SYS_B,0.911,
opt_04773,pool_01,SYS_C,0.878,
opt_02057,pool_02,SYS_A,0.962,
opt_00325,pool_17,SYS_A,0.306,possible_misclassification
opt_03375,pool_04,SYS_C,0.83,
opt_03063,pool_20,SYS_C,0.743,
opt_00025,pool_21,SYS_A,0.874,
opt_03306,pool_22,SYS_A,0.658,
opt_01985,pool_20,SYS_B,0.664,
opt_00292,pool_21,SYS_A,0.755,
opt_03709,pool_22,SYS_A,0.601,
opt_02296,pool_00,SYS_B,0.616,
opt_00029,pool_01,SYS_B,0.886,
opt_00510,pool_02,SYS_B,0.792,
opt_03166,pool_03,SYS_B,0.663,
opt_02571,pool_04,SYS_B,0.762,
opt_03724,pool_20,SYS_A,0.621,
opt_04970,pool_21,SYS_A,0.635,
opt_04360,pool_22,SYS_A,0.853,
opt_00579,pool_00,SYS_B,0.771,
opt_02266,pool_01,SYS_B,0.825,
opt_01739,pool_02,SYS_A,0.602,
opt_00875,pool_03,SYS_B,0.838,
opt_02955,pool_04,SYS_A,0.681,
opt_01226,pool_20,SYS_B,0.649,
opt_01260,pool_21,SYS_B,0.952,
opt_04249,pool_22,SYS_C,0.896,
opt_00153,pool_00,SYS_C,0.664,
opt_03885,pool_01,SYS_A,0.787,
opt_00606,pool_02,SYS_B,0.773,
opt_01441,pool_03,SYS_B,0.804,
opt_01185,pool_04,SYS_A,0.754,
opt_01935,pool_00,SYS_A,0.686,
opt_01717,pool_01,SYS_A,0.633,
opt_00502,pool_02,SYS_A,0.946,
opt_01798,pool_03,SYS_B,0.631,
opt_01054,pool_04,SYS_C,0.853,
opt_03593,pool_00,SYS_B,0.668,
opt_02512,pool_01,SYS_B,0.804,
opt_03216,pool_02,SYS_C,0.855,
opt_04168,pool_03,SYS_A,0.677,
opt_01610,pool_04,SYS_B,0.862,
opt_03898,pool_00,SYS_C,0.953,
opt_02765,pool_01,SYS_A,0.615,
opt_01884,pool_02,SYS_A,0.636,
opt_01118,pool_03,SYS_C,0.812,
opt_01955,pool_04,SYS_B,0.773,
opt_02606,pool_00,SYS_B,0.605,
opt_03311,pool_01,SYS_C,0.889,
opt_01978,pool_02,SYS_A,0.848,
opt_03021,pool_03,SYS_A,0.624,
opt_01637,pool_04,SYS_C,0.991,
opt_04712,pool_00,SYS_C,0.965,
opt_04815,pool_01,SYS_C,0.811,
opt_03986,pool_02,SYS_B,0.935,
opt_01465,pool_03,SYS_B,0.988,
opt_03057,pool_04,SYS_C,0.814,
opt_01488,pool_00,SYS_C,0.844,
opt_04823,pool_01,SYS_A,0.639,
opt_01987,pool_02,SYS_C,0.739,
opt_02618,pool_03,SYS_C,0.959,
opt_02081,pool_04,SYS_B,0.796,
opt_04408,pool_00,SYS_A,0.931,
opt_00161,pool_01,SYS_B,0.953,
opt_04460,pool_02,SYS_B,0.659,
opt_00267,pool_03,SYS_B,0.961,
opt_03563,pool_31,SYS_C,0.101,possible_misclassification
opt_01849,pool_20,SYS_B,0.876,
opt_03648,pool_21,SYS_A,0.762,
opt_01429,pool_22,SYS_C,0.809,
opt_03264,pool_20,SYS_B,0.752,
opt_04671,pool_21,SYS_C,0.894,
opt_04303,pool_22,SYS_B,0.768,
opt_01770,pool_20,SYS_A,0.642,
opt_01740,pool_21,SYS_B,0.7,
opt_02408,pool_22,SYS_A,0.671,
opt_04280,pool_00,SYS_A,0.772,
opt_00833,pool_01,SYS_A,0.806,
opt_03810,pool_02,SYS_C,0.995,
opt_00736,pool_03,SYS_A,0.688,
opt_01058,pool_04,SYS_A,0.676,
opt_00814,pool_00,SYS_B,0.691,
opt_03030,pool_01,SYS_B,0.789,
opt_02429,pool_02,SYS_A,0.933,
opt_02990,pool_03,SYS_B,0.833,
opt_02714,pool_04,SYS_C,0.741,
opt_04143,pool_00,SYS_A,0.816,
opt_04454,pool_01,SYS_C,0.791,
opt_03862,pool_02,SYS_A,0.663,
opt_03314,pool_03,SYS_C,0.723,
opt_03912,pool_04,SYS_C,0.894,
opt_01499,pool_00,SYS_A,0.68,
opt_00769,pool_01,SYS_A,0.708,
opt_04805,pool_02,SYS_A,0.678,
opt_03509,pool_03,SYS_C,0.699,
opt_02124,pool_04,SYS_C,0.637,
opt_01029,pool_00,SYS_A,0.785,
opt_02125,pool_01,SYS_B,0.879,
opt_00224,pool_02,SYS_C,0.797,
opt_03671,pool_03,SYS_B,0.763,
opt_03036,pool_04,SYS_C,0.636,
opt_00888,pool_00,SYS_A,0.973,
opt_04208,pool_01,SYS_C,0.927,
opt_01101,pool_02,SYS_B,0.625,
opt_04149,pool_03,SYS_C,0.976,
opt_01413,pool_04,SYS_B,0.748,
opt_00942,pool_00,SYS_C,0.816,
opt_00881,pool_01,SYS_A,0.766,
opt_01870,pool_02,SYS_A,0.726,
opt_00379,pool_03,SYS_B,0.841,
opt_02857,pool_04,SYS_C,0.832,
opt_03674,pool_20,SYS_B,0.886,
