step_id,window_id
step_08212,win_08212
step_08213,win_08213
step_08214,win_08214
step_08215,win_08215
step_08216,win_08216
step_08217,win_08217
step_08218,win_08218
step_08219,win_08219
step_08220,win_08220
step_08221,win_08221
step_08222,win_08222
step_08223,win_08223
step_08224,win_08224
step_08225,win_08225
step_08226,win_08226
step_08227,win_08227
step_08228,win_08228
step_08229,win_08229
step_08230,win_08230
step_08231,win_08231
step_08232,win_08232
step_08233,win_08233
step_08234,win_08234
step_08235,win_08235
step_08236,win_08236
step_08237,win_08237
step_08238,win_08238
step_08239,win_08239
step_08240,win_08240
step_08241,win_08241
step_08242,win_08242
step_08243,win_08243
step_08244,win_08244
step_08245,win_08245
step_08246,win_08246
step_08247,win_08247
step_08248,win_08248
step_08249,win_08249
step_08250,win_08250
step_08251,win_08251
step_08252,win_08252
step_08253,win_08253
step_08254,win_08254
step_08255,win_08255
step_08256,win_08256
step_08257,win_08257
step_08258,win_08258
step_08259,win_08259
step_08260,win_08260
step_08261,win_08261
step_08262,win_08262
step_08263,win_08263
step_08264,win_08264
step_08265,win_08265
step_08266,win_08266
step_08267,win_08267
step_08268,win_08268
step_08269,win_08269
step_08270,win_08270
step_08271,win_08271
step_08272,win_08272
step_08273,win_08273
step_08274,win_08274
step_08275,win_08275
step_08276,win_08276
step_08277,win_08277
step_08278,win_08278
step_08279,win_08279
step_08280,win_08280
step_08281,win_08281
step_08282,win_08282
step_08283,win_08283
step_08284,win_08284
step_08285,win_08285
step_08286,win_08286
step_08287,win_08287
step_08288,win_08288
step_08289,win_08289
step_08290,win_08290
step_08291,win_08291
step_08292,win_08292
step_08293,win_08293
step_08294,win_08294
step_08295,win_08295
step_08296,win_08296
step_08297,win_08297
step_08298,win_08298
step_08299,win_08299
step_08300,win_08300
step_08301,win_08301
step_08302,win_08302
step_08303,win_08303
step_08304,win_08304
step_08305,win_08305
step_08306,win_08306
step_08307,win_08307
step_08308,win_08308
step_08309,win_08309
step_08310,win_08310
step_08311,win_08311
step_08312,win_08312
step_08313,win_08313
step_08314,win_08314
step_08315,win_08315
step_08316,win_08316
step_08317,win_08317
step_08318,win_08318
step_08319,win_08319
step_08320,win_08320
step_08321,win_08321
step_08322,win_08322
step_08323,win_08323
step_08324,win_08324
step_08325,win_08325
step_08326,win_08326
step_08327,win_08327
step_08328,win_08328
step_08329,win_08329
step_08330,win_08330
step_08331,win_08331
step_08332,win_08332
step_08333,win_08333
step_08334,win_08334
step_08335,win_08335
step_08336,win_08336
step_08337,win_08337
step_08338,win_08338
step_08339,win_08339
step_08340,win_08340
step_08341,win_08341
step_08342,win_08342
step_08343,win_08343
step_08344,win_08344
step_08345,win_08345
step_08346,win_08346
step_08347,win_08347
step_08348,win_08348
step_08349,win_08349
step_08350,win_08350
step_08351,win_08351
step_08352,win_08352
step_08353,win_08353
step_08354,win_08354
step_08355,win_08355
step_08356,win_08356
step_08357,win_08357
step_08358,win_08358
step_08359,win_08359
step_08360,win_08360
step_08361,win_08361
step_08362,win_08362
step_08363,win_08363
step_08364,win_08364
step_08365,win_08365
step_08366,win_08366
step_08367,win_08367
step_08368,win_08368
step_08369,win_08369
step_08370,win_08370
step_08371,win_08371
step_08372,win_08372
step_08373,win_08373
step_08374,win_08374
step_08375,win_08375
step_08376,win_08376
step_08377,win_08377
step_08378,win_08378
step_08379,win_08379
step_08380,win_08380
step_08381,win_08381
step_08382,win_08382
step_08383,win_08383
step_08384,win_08384
step_08385,win_08385
step_08386,win_08386
step_08387,win_08387
step_08388,win_08388
step_08389,win_08389
step_08390,win_08390
step_08391,win_08391
step_08392,win_08392
step_08393,win_08393
step_08394,win_08394
step_08395,win_08395
step_08396,win_08396
step_08397,win_08397
step_08398,win_08398
step_08399,win_08399
step_08400,win_08400
step_08401,win_08401
step_08402,win_08402
step_08403,win_08403
step_08404,win_08404
step_08405,win_08405
step_08406,win_08406
step_08407,win_08407
step_08408,win_08408
step_08409,win_08409
step_08410,win_08410
step_08411,win_08411
step_08412,win_08412
step_08413,win_08413
step_08414,win_08414
step_08415,win_08415
step_08416,win_08416
step_08417,win_08417
step_08418,win_08418
step_08419,win_08419
step_08420,win_08420
step_08421,win_08421
step_08422,win_08422
step_08423,win_08423
step_08424,win_08424
step_08425,win_08425
step_08426,win_08426
step_08427,win_08427
step_08428,win_08428
step_08429,win_08429
step_08430,win_08430
step_08431,win_08431
step_08432,win_08432
step_08433,win_08433
step_08434,win_08434
step_08435,win_08435
step_08436,win_08436
step_08437,win_08437
step_08438,win_08438
step_08439,win_08439
step_08440,win_08440
step_08441,win_08441
step_08442,win_08442
step_08443,win_08443
step_08444,win_08444
step_08445,win_08445
step_08446,win_08446
step_08447,win_08447
step_08448,win_08448
step_08449,win_08449
step_08450,win_08450
step_08451,win_08451
step_08452,win_08452
step_08453,win_08453
step_08454,win_08454
step_08455,win_08455
step_08456,win_08456
step_08457,win_08457
step_08458,win_08458
step_08459,win_08459
step_08460,win_08460
step_08461,win_08461
step_08462,win_08462
step_08463,win_08463
step_08464,win_08464
step_08465,win_08465
step_08466,win_08466
step_08467,win_08467
step_08468,win_08468
step_08469,win_08469
step_08470,win_08470
step_08471,win_08471
step_08472,win_08472
step_08473,win_08473
step_08474,win_08474
step_08475,win_08475
step_08476,win_08476
step_08477,win_08477
step_08478,win_08478
step_08479,win_08479
step_08480,win_08480
step_08481,win_08481
step_08482,win_08482
step_08483,win_08483
step_08484,win_08484
step_08485,win_08485
step_08486,win_08486
step_08487,win_08487
step_08488,win_08488
step_08489,win_08489
step_08490,win_08490
step_08491,win_08491
step_08492,win_08492
step_08493,win_08493
step_08494,win_08494
step_08495,win_08495
step_08496,win_08496
step_08497,win_08497
step_08498,win_08498
step_08499,win_08499
step_08500,win_08500
step_08501,win_08501
step_08502,win_08502
step_08503,win_08503
step_08504,win_08504
step_08505,win_08505
step_08506,win_08506
step_08507,win_08507
step_08508,win_08508
step_08509,win_08509
step_08510,win_08510
step_08511,win_08511
step_08512,win_08512
step_08513,win_08513
step_08514,win_08514
step_08515,win_08515
step_08516,win_08516
step_08517,win_08517
step_08518,win_08518
step_08519,win_08519
step_08520,win_08520
step_08521,win_08521
step_08522,win_08522
step_08523,win_08523
step_08524,win_08524
step_08525,win_08525
step_08526,win_08526
step_08527,win_08527
step_08528,win_08528
step_08529,win_08529
step_08530,win_08530
step_08531,win_08531
step_08532,win_08532
step_08533,win_08533
step_08534,win_08534
step_08535,win_08535
step_08536,win_08536
step_08537,win_08537
step_08538,win_08538
step_08539,win_08539
step_08540,win_08540
step_08541,win_08541
step_08542,win_08542
step_08543,win_08543
step_08544,win_08544
step_08545,win_08545
step_08546,win_08546
step_08547,win_08547
step_08548,win_08548
step_08549,win_08549
step_08550,win_08550
step_08551,win_08551
step_08552,win_08552
step_08553,win_08553
step_08554,win_08554
step_08555,win_08555
step_08556,win_08556
step_08557,win_08557
step_08558,win_08558
step_08559,win_08559
step_08560,win_08560
step_08561,win_08561
step_08562,win_08562
step_08563,win_08563
step_08564,win_08564
step_08565,win_08565
step_08566,win_08566
step_08567,win_08567
step_08568,win_08568
step_08569,win_08569
step_08570,win_08570
step_08571,win_08571
step_08572,win_08572
step_08573,win_08573
step_08574,win_08574
step_08575,win_08575
step_08576,win_08576
step_08577,win_08577
step_08578,win_08578
step_08579,win_08579
step_08580,win_08580
step_08581,win_08581
step_08582,win_08582
step_08583,win_08583
step_08584,win_08584
step_08585,win_08585
step_08586,win_08586
step_08587,win_08587
step_08588,win_08588
step_08589,win_08589
step_08590,win_08590
step_08591,win_08591
step_08592,win_08592
step_08593,win_08593
step_08594,win_08594
step_08595,win_08595
step_08596,win_08596
step_08597,win_08597
step_08598,win_08598
step_08599,win_08599
step_08600,win_08600
step_08601,win_08601
step_08602,win_08602
step_08603,win_08603
step_08604,win_08604
step_08605,win_08605
step_08606,win_08606
step_08607,win_08607
step_08608,win_08608
step_08609,win_08609
step_08610,win_08610
step_08611,win_08611
step_08612,win_08612
step_08613,win_08613
step_08614,win_08614
step_08615,win_08615
step_08616,win_08616
step_08617,win_08617
step_08618,win_08618
step_08619,win_08619
step_08620,win_08620
step_08621,win_08621
step_08622,win_08622
step_08623,win_08623
step_08624,win_08624
step_08625,win_08625
step_08626,win_08626
step_08627,win_08627
step_08628,win_08628
step_08629,win_08629
step_08630,win_08630
step_08631,win_08631
step_08632,win_08632
step_08633,win_08633
step_08634,win_08634
step_08635,win_08635
step_08636,win_08636
step_08637,win_08637
step_08638,win_08638
step_08639,win_08639
step_08640,win_08640
step_08641,win_08641
step_08642,win_08642
step_08643,win_08643
step_08644,win_08644
step_08645,win_08645
step_08646,win_08646
step_08647,win_08647
step_08648,win_08648
step_08649,win_08649
step_08650,win_08650
step_08651,win_08651
step_08652,win_08652
step_08653,win_08653
step_08654,win_08654
step_08655,win_08655
step_08656,win_08656
step_08657,win_08657
step_08658,win_08658
step_08659,win_08659
step_08660,win_08660
step_08661,win_08661
step_08662,win_08662
step_08663,win_08663
step_08664,win_08664
step_08665,win_08665
step_08666,win_08666
step_08667,win_08667
step_08668,win_08668
step_08669,win_08669
step_08670,win_08670
step_08671,win_08671
step_08672,win_08672
step_08673,win_08673
step_08674,win_08674
step_08675,win_08675
step_08676,win_08676
step_08677,win_08677
step_08678,win_08678
step_08679,win_08679
step_08680,win_08680
step_08681,win_08681
step_08682,win_08682
step_08683,win_08683
step_08684,win_08684
step_08685,win_08685
step_08686,win_08686
step_08687,win_08687
step_08688,win_08688
step_08689,win_08689
step_08690,win_08690
step_08691,win_08691
step_08692,win_08692
step_08693,win_08693
step_08694,win_08694
step_08695,win_08695
step_08696,win_08696
step_08697,win_08697
step_08698,win_08698
step_08699,win_08699
step_08700,win_08700
step_08701,win_08701
step_08702,win_08702
step_08703,win_08703
step_08704,win_08704
step_08705,win_08705
step_08706,win_08706
step_08707,win_08707
step_08708,win_08708
step_08709,win_08709
step_08710,win_08710
step_08711,win_08711
step_08712,win_08712
step_08713,win_08713
step_08714,win_08714
step_08715,win_08715
step_08716,win_08716
step_08717,win_08717
step_08718,win_08718
step_08719,win_08719
step_08720,win_08720
step_08721,win_08721
step_08722,win_08722
step_08723,win_08723
step_08724,win_08724
step_08725,win_08725
step_08726,win_08726
step_08727,win_08727
step_08728,win_08728
step_08729,win_08729
step_08730,win_08730
step_08731,win_08731
step_08732,win_08732
step_08733,win_08733
step_08734,win_08734
step_08735,win_08735
step_08736,win_08736
step_08737,win_08737
step_08738,win_08738
step_08739,win_08739
step_08740,win_08740
step_08741,win_08741
step_08742,win_08742
step_08743,win_08743
step_08744,win_08744
step_08745,win_08745
step_08746,win_08746
step_08747,win_08747
step_08748,win_08748
step_08749,win_08749
step_08750,win_08750
step_08751,win_08751
step_08752,win_08752
step_08753,win_08753
step_08754,win_08754
step_08755,win_08755
step_08756,win_08756
step_08757,win_08757
step_08758,win_08758
step_08759,win_08759
step_08760,win_08760
step_08761,win_08761
step_08762,win_08762
step_08763,win_08763
step_08764,win_08764
step_08765,win_08765
step_08766,win_08766
step_08767,win_08767
step_08768,win_08768
step_08769,win_08769
step_08770,win_08770
step_08771,win_08771
step_08772,win_08772
step_08773,win_08773
step_08774,win_08774
step_08775,win_08775
step_08776,win_08776
step_08777,win_08777
step_08778,win_08778
step_08779,win_08779
step_08780,win_08780
step_08781,win_08781
step_08782,win_08782
step_08783,win_08783
step_08784,win_08784
step_08785,win_08785
step_08786,win_08786
step_08787,win_08787
step_08788,win_08788
step_08789,win_08789
step_08790,win_08790
step_08791,win_08791
step_08792,win_08792
step_08793,win_08793
step_08794,win_08794
step_08795,win_08795
step_08796,win_08796
step_08797,win_08797
step_08798,win_08798
step_08799,win_08799
step_08800,win_08800
step_08801,win_08801
step_08802,win_08802
step_08803,win_08803
step_08804,win_08804
step_08805,win_08805
step_08806,win_08806
step_08807,win_08807
step_08808,win_08808
step_08809,win_08809
step_08810,win_08810
step_08811,win_08811
step_08812,win_08812
step_08813,win_08813
step_08814,win_08814
step_08815,win_08815
step_08816,win_08816
step_08817,win_08817
step_08818,win_08818
step_08819,win_08819
step_08820,win_08820
step_08821,win_08821
step_08822,win_08822
step_08823,win_08823
step_08824,win_08824
step_08825,win_08825
step_08826,win_08826
step_08827,win_08827
step_08828,win_08828
step_08829,win_08829
step_08830,win_08830
step_08831,win_08831
step_08832,win_08832
step_08833,win_08833
step_08834,win_08834
step_08835,win_08835
step_08836,win_08836
step_08837,win_08837
step_08838,win_08838
step_08839,win_08839
step_08840,win_08840
step_08841,win_08841
step_08842,win_08842
step_08843,win_08843
step_08844,win_08844
step_08845,win_08845
step_08846,win_08846
step_08847,win_08847
step_08848,win_08848
step_08849,win_08849
step_08850,win_08850
step_08851,win_08851
step_08852,win_08852
step_08853,win_08853
step_08854,win_08854
step_08855,win_08855
step_08856,win_08856
step_08857,win_08857
step_08858,win_08858
step_08859,win_08859
step_08860,win_08860
step_08861,win_08861
step_08862,win_08862
step_08863,win_08863
step_08864,win_08864
step_08865,win_08865
step_08866,win_08866
step_08867,win_08867
step_08868,win_08868
step_08869,win_08869
step_08870,win_08870
step_08871,win_08871
step_08872,win_08872
step_08873,win_08873
step_08874,win_08874
step_08875,win_08875
step_08876,win_08876
step_08877,win_08877
step_08878,win_08878
step_08879,win_08879
step_08880,win_08880
step_08881,win_08881
step_08882,win_08882
step_08883,win_08883
step_08884,win_08884
step_08885,win_08885
step_08886,win_08886
step_08887,win_08887
step_08888,win_08888
step_08889,win_08889
step_08890,win_08890
step_08891,win_08891
step_08892,win_08892
step_08893,win_08893
step_08894,win_08894
step_08895,win_08895
step_08896,win_08896
step_08897,win_08897
step_08898,win_08898
step_08899,win_08899
step_08900,win_08900
step_08901,win_08901
step_08902,win_08902
step_08903,win_08903
step_08904,win_08904
step_08905,win_08905
step_08906,win_08906
step_08907,win_08907
step_08908,win_08908
step_08909,win_08909
step_08910,win_08910
step_08911,win_08911
step_08912,win_08912
step_08913,win_08913
step_08914,win_08914
step_08915,win_08915
step_08916,win_08916
step_08917,win_08917
step_08918,win_08918
step_08919,win_08919
step_08920,win_08920
step_08921,win_08921
step_08922,win_08922
step_08923,win_08923
step_08924,win_08924
step_08925,win_08925
step_08926,win_08926
step_08927,win_08927
step_08928,win_08928
step_08929,win_08929
step_08930,win_08930
step_08931,win_08931
step_08932,win_08932
step_08933,win_08933
step_08934,win_08934
step_08935,win_08935
step_08936,win_08936
step_08937,win_08937
step_08938,win_08938
step_08939,win_08939
step_08940,win_08940
step_08941,win_08941
step_08942,win_08942
step_08943,win_08943
step_08944,win_08944
step_08945,win_08945
step_08946,win_08946
step_08947,win_08947
step_08948,win_08948
step_08949,win_08949
step_08950,win_08950
step_08951,win_08951
step_08952,win_08952
step_08953,win_08953
step_08954,win_08954
step_08955,win_08955
