option_id,reported_cost,travel_minutes,carbon_kg,sla_risk_band
opt_01502,65.29,72,14.06,MED
opt_04887,13.61,108,23.51,LOW
opt_03911,249.3,20,1.36,MED
opt_02936,44.46,1,17.52,MED
opt_03541,56.12,91,21.76,MED
opt_01213,66.09,9,5.76,MED
opt_04695,93.92,83,14.89,LOW
opt_01123,76.55,20,16.95,MED
opt_03371,6.15,57,18.31,MED
opt_00171,247.77,10,20.41,LOW
opt_01312,1.85,50,12.27,LOW
opt_04930,127.14,89,5.85,MED
opt_03526,58.01,11,16.52,LOW
opt_04763,208.5,98,0.2,MED
opt_03396,60.08,57,20.25,HIGH
opt_00124,119.77,86,0.16,HIGH
opt_03582,162.99,84,2.15,MED
opt_03493,41.82,5,0.97,HIGH
opt_03009,234.09,58,22.97,HIGH
opt_02035,29.51,30,16.99,HIGH
opt_02953,147.74,5,21.15,MED
opt_04067,78.87,47,20.28,LOW
opt_01843,4.11,39,8.99,MED
opt_04474,79.1,81,3.42,MED
opt_00233,6.8,61,8.45,LOW
opt_04938,165.56,70,24.13,MED
opt_02103,35.04,38,11.46,MED
opt_02369,248.7,109,16.61,MED
opt_02931,43.79,105,20.44,MED
opt_01397,202.45,103,7.16,MED
opt_00515,189.8,28,1.8,HIGH
opt_00715,175.76,10,3.46,HIGH
opt_03571,149.8,107,14.99,LOW
opt_02267,248.95,110,11.68,MED
opt_01075,30.39,23,7.12,MED
opt_00538,236.69,9,21.59,MED
opt_01427,118.88,101,22.42,MED
opt_02166,176.87,14,22.32,HIGH
opt_02810,39.92,104,5.6,HIGH
opt_04366,139.97,63,8.62,LOW
opt_02989,101.47,29,9.62,MED
opt_02086,39.02,94,5.31,MED
opt_04657,40.31,108,20.73,LOW
opt_01181,68.59,71,14.05,HIGH
opt_00709,136.01,48,4.62,LOW
opt_03936,197.99,79,16.49,LOW
opt_00122,189.51,118,7.46,HIGH
opt_02639,114.58,11,1.7,LOW
opt_02790,90.82,50,6.9,HIGH
opt_02335,164.71,62,2.72,MED
opt_00083,106.1,92,21.41,MED
opt_00205,85.53,87,16.4,LOW
opt_02038,105.3,50,15.33,LOW
opt_03233,245.32,70,7.47,HIGH
opt_00295,11.6,25,4.86,HIGH
opt_01979,175.45,73,14.44,MED
opt_04677,94.47,105,5.35,HIGH
opt_04762,30.44,114,6.04,HIGH
opt_02918,30.91,23,18.78,HIGH
opt_04568,77.2,108,3.7,LOW
opt_03946,39.2,115,21.1,LOW
opt_04806,184.59,63,13.26,HIGH
opt_02785,34.04,97,12.99,MED
opt_02476,193.5,8,23.72,HIGH
opt_03499,81.69,50,2.08,HIGH
opt_02182,11.49,4,7.16,MED
opt_00091,0.21,96,2.54,LOW
opt_02345,216.33,106,20.51,MED
opt_01948,155.76,64,4.6,HIGH
opt_02354,70.84,99,7.72,MED
opt_00109,77.59,2,22.41,HIGH
opt_01422,200.56,69,22.61,HIGH
opt_02022,20.57,58,22.8,HIGH
opt_04799,90.74,120,2.07,HIGH
opt_00463,105.56,116,0.88,MED
opt_01001,34.42,85,16.47,LOW
opt_03619,37.14,1,23.33,MED
opt_01927,177.25,3,8.28,LOW
opt_04544,187.7,62,3.31,MED
opt_00391,226.33,2,11.33,LOW
opt_04078,53.64,18,5.36,MED
opt_00166,150.04,108,14.52,MED
opt_00646,173.92,26,6.1,HIGH
opt_02395,121.36,50,4.91,HIGH
opt_04224,11.02,87,7.22,MED
opt_01557,210.81,10,12.44,LOW
opt_03290,84.29,44,5.43,MED
opt_01818,197.33,69,4.0,LOW
opt_02321,188.74,48,22.21,HIGH
opt_03614,97.67,13,13.59,LOW
opt_00744,86.93,70,13.82,HIGH
opt_03192,197.44,54,19.84,HIGH
opt_04521,98.38,68,15.34,MED
opt_01117,191.42,75,14.1,LOW
opt_01367,46.94,70,10.8,HIGH
opt_04760,75.28,19,24.43,HIGH
opt_01340,213.3,57,14.75,LOW
opt_03883,160.22,116,22.0,LOW
opt_04256,161.96,95,11.02,LOW
opt_00661,138.15,82,9.89,HIGH
opt_04356,6.47,106,23.85,HIGH
opt_01956,127.29,100,0.66,LOW
opt_00986,229.13,31,15.71,LOW
opt_02287,209.77,26,16.17,HIGH
opt_02254,128.12,56,15.82,HIGH
opt_03996,228.29,99,7.2,MED
opt_01893,179.74,54,10.86,MED
opt_03982,31.34,19,9.33,LOW
opt_01691,181.43,111,1.01,LOW
opt_04297,136.87,56,11.7,MED
opt_02389,143.44,96,16.95,HIGH
opt_01010,213.99,72,20.4,MED
opt_05032,46.24,59,22.29,MED
opt_00871,164.2,48,21.28,LOW
opt_03257,168.75,39,6.06,LOW
opt_01105,148.99,7,19.6,MED
opt_02974,42.07,115,17.23,LOW
opt_04251,228.12,69,13.07,HIGH
opt_03542,94.35,48,4.04,MED
opt_04248,185.85,87,17.21,MED
opt_04499,47.49,36,7.99,HIGH
opt_02133,7.56,111,22.35,HIGH
opt_04394,129.25,43,6.14,MED
opt_01247,60.48,87,9.54,HIGH
opt_02364,220.08,105,21.41,HIGH
opt_03380,229.71,80,10.94,HIGH
opt_02320,36.9,119,1.76,LOW
opt_03503,48.93,49,19.36,LOW
opt_04119,87.56,73,13.37,HIGH
opt_02432,32.42,110,22.34,LOW
opt_02053,177.73,1,24.46,HIGH
opt_04362,7.17,8,24.27,HIGH
opt_04978,179.48,61,19.28,LOW
opt_01156,156.44,19,19.61,HIGH
opt_04994,220.53,62,6.87,MED
opt_00294,237.27,6,18.85,LOW
opt_03395,240.9,14,8.43,MED
opt_04637,81.06,56,10.83,HIGH
opt_04487,183.46,13,3.08,HIGH
opt_02200,56.54,55,18.13,MED
opt_03805,183.7,60,18.55,LOW
opt_03259,103.01,91,1.93,HIGH
opt_01577,59.34,48,1.86,MED
opt_01864,99.93,46,15.18,HIGH
opt_04397,81.35,103,10.28,HIGH
opt_01263,8.06,28,12.15,MED
opt_00144,231.87,60,23.6,MED
opt_00855,16.94,70,24.77,HIGH
opt_02719,233.23,116,2.21,LOW
opt_03928,86.47,84,5.3,MED
opt_00660,207.37,64,6.02,LOW
opt_02445,218.46,108,24.68,HIGH
opt_04128,213.29,48,14.61,HIGH
opt_04619,154.37,76,20.14,MED
opt_01764,132.88,53,4.46,HIGH
opt_03310,56.34,40,0.48,HIGH
opt_02948,138.18,107,24.63,MED
opt_03836,32.87,29,14.74,HIGH
opt_04350,98.48,104,7.82,MED
opt_02935,243.05,102,11.11,HIGH
opt_00697,140.65,5,3.42,MED
opt_02716,208.37,79,12.03,HIGH
opt_00823,3.26,12,0.4,LOW
opt_03528,105.9,37,20.17,LOW
opt_04766,82.67,38,9.11,HIGH
opt_03574,116.15,77,6.43,HIGH
opt_00148,147.64,83,11.65,MED
opt_00374,174.16,22,24.86,MED
opt_00428,190.33,3,2.63,LOW
opt_00317,46.05,3,8.83,LOW
opt_04782,39.16,37,19.29,MED
opt_01432,165.0,71,4.81,MED
opt_04014,55.05,78,0.72,MED
opt_02090,235.24,115,1.18,HIGH
opt_03877,202.44,105,23.33,LOW
opt_00831,82.13,102,19.71,HIGH
opt_02436,73.27,79,18.44,HIGH
opt_02059,85.24,72,4.68,HIGH
opt_04240,61.13,62,11.79,LOW
opt_00231,22.27,73,10.24,HIGH
opt_04603,18.78,59,12.18,LOW
opt_04304,71.68,58,3.36,LOW
opt_04509,201.82,69,14.68,HIGH
opt_02541,111.94,53,6.23,LOW
opt_03642,113.64,99,15.04,HIGH
opt_04594,133.48,116,18.24,LOW
opt_00683,12.17,23,20.28,MED
opt_02890,214.72,89,3.19,HIGH
opt_00762,110.06,70,15.12,MED
opt_00451,175.18,92,23.25,MED
opt_02927,33.41,34,20.88,LOW
opt_04913,135.81,92,15.84,MED
opt_04773,201.31,32,22.69,LOW
opt_02057,161.71,75,21.59,HIGH
opt_00325,181.08,64,21.76,HIGH
opt_03375,246.49,1,20.49,MED
opt_03063,46.35,6,8.99,HIGH
opt_00025,173.55,39,20.57,HIGH
opt_03306,12.53,58,20.41,HIGH
opt_01985,137.82,68,23.03,HIGH
opt_00292,80.66,2,0.79,LOW
opt_03709,222.6,119,15.84,MED
opt_02296,153.69,91,23.78,HIGH
opt_00029,114.26,16,4.41,LOW
opt_00510,21.37,69,10.06,LOW
opt_03166,137.35,110,18.23,HIGH
opt_02571,17.14,106,7.09,LOW
opt_03724,180.92,32,12.25,MED
opt_04970,207.98,79,5.13,LOW
opt_04360,90.35,96,24.94,HIGH
opt_00579,118.29,93,12.89,MED
opt_02266,231.11,91,7.38,LOW
opt_01739,156.1,73,17.16,MED
opt_00875,110.27,2,13.93,HIGH
opt_02955,211.65,25,2.13,HIGH
opt_01226,21.69,63,3.84,MED
opt_01260,103.62,37,11.23,HIGH
opt_04249,156.07,24,23.61,HIGH
opt_00153,187.01,33,1.86,HIGH
opt_03885,121.59,86,15.32,LOW
opt_00606,83.93,91,19.7,LOW
opt_01441,153.43,103,6.85,MED
opt_01185,159.81,1,0.25,HIGH
opt_01935,209.84,20,6.21,HIGH
opt_01717,129.26,81,6.5,LOW
opt_00502,208.08,91,11.33,HIGH
opt_01798,213.34,83,21.57,LOW
opt_01054,88.25,115,14.66,LOW
opt_03593,20.79,50,19.98,MED
opt_02512,187.47,16,21.56,HIGH
opt_03216,26.74,29,3.26,HIGH
opt_04168,177.39,99,20.93,HIGH
opt_01610,14.7,8,6.33,MED
opt_03898,192.08,37,11.18,LOW
opt_02765,116.32,88,24.26,HIGH
opt_01884,148.53,101,21.71,MED
opt_01118,165.26,12,8.38,LOW
opt_01955,89.57,55,22.86,LOW
opt_02606,161.38,111,8.99,MED
opt_03311,100.63,31,11.17,MED
opt_01978,60.2,108,11.82,MED
opt_03021,31.01,75,9.23,LOW
opt_01637,7.67,78,13.32,HIGH
opt_04712,83.45,25,1.15,LOW
opt_04815,212.66,36,24.52,LOW
opt_03986,182.68,42,4.04,LOW
opt_01465,227.0,82,13.1,LOW
opt_03057,160.92,83,10.7,LOW
opt_01488,115.32,11,11.47,HIGH
opt_04823,207.02,119,21.19,LOW
opt_01987,161.98,78,16.24,MED
opt_02618,208.2,29,8.43,MED
opt_02081,87.55,8,6.96,LOW
opt_04408,103.98,3,23.16,MED
opt_00161,52.52,55,11.87,MED
opt_04460,194.69,44,2.96,HIGH
opt_00267,98.0,81,22.48,MED
opt_03563,184.63,100,8.87,LOW
opt_01849,124.13,4,5.31,LOW
opt_03648,189.95,74,4.45,LOW
opt_01429,171.39,18,11.67,MED
opt_03264,188.3,94,1.43,MED
opt_04671,165.3,31,12.2,MED
opt_04303,229.52,11,21.48,MED
opt_01770,215.78,12,11.06,MED
opt_01740,201.79,82,3.23,MED
opt_02408,219.22,66,18.31,LOW
opt_04280,89.52,10,6.51,MED
opt_00833,155.25,46,4.27,LOW
opt_03810,161.89,90,24.34,MED
opt_00736,210.7,30,5.85,LOW
opt_01058,15.4,62,21.71,MED
opt_00814,45.93,36,1.69,HIGH
opt_03030,172.79,6,4.47,HIGH
opt_02429,11.24,65,10.18,MED
opt_02990,213.5,25,15.94,HIGH
opt_02714,213.77,31,7.97,LOW
opt_04143,233.19,60,5.96,LOW
opt_04454,34.61,83,11.58,MED
opt_03862,34.75,36,3.05,LOW
opt_03314,117.89,104,4.02,LOW
opt_03912,138.59,90,21.6,HIGH
opt_01499,118.39,104,20.36,HIGH
opt_00769,196.45,106,1.15,LOW
opt_04805,5.31,46,7.76,LOW
opt_03509,34.63,54,5.9,HIGH
opt_02124,71.76,1,12.7,MED
opt_01029,247.91,32,19.74,MED
opt_02125,132.69,45,7.6,HIGH
opt_00224,122.07,6,24.97,LOW
opt_03671,76.79,20,6.66,HIGH
opt_03036,194.44,110,10.37,HIGH
opt_00888,153.26,32,3.05,HIGH
opt_04208,48.19,102,18.64,LOW
opt_01101,191.11,70,6.35,MED
opt_04149,28.92,28,14.45,HIGH
opt_01413,69.71,45,14.9,LOW
opt_00942,221.05,107,17.11,LOW
opt_00881,117.92,59,2.1,MED
opt_01870,97.44,3,5.71,MED
opt_00379,233.82,118,12.95,MED
opt_02857,200.53,77,17.61,LOW
opt_03674,57.35,3,13.13,HIGH
opt_04175,218.85,60,17.92,HIGH
opt_04462,196.33,11,0.31,MED
opt_04725,241.14,44,5.41,MED
opt_00352,57.57,27,1.53,MED
opt_02259,55.25,108,4.18,HIGH
opt_03997,129.48,70,16.41,MED
opt_04659,40.58,30,21.6,LOW
opt_00959,53.59,27,0.25,HIGH
opt_00277,121.73,87,24.6,LOW
opt_04527,81.23,99,13.32,LOW
opt_03286,181.88,120,0.47,MED
opt_04033,162.63,66,23.72,MED
opt_00993,110.02,46,0.34,MED
opt_03980,155.8,61,18.94,LOW
opt_03368,182.91,73,18.58,MED
opt_04826,203.87,10,22.45,LOW
opt_04255,61.25,68,20.67,LOW
opt_03207,170.07,1,19.66,MED
opt_04537,247.66,72,16.61,LOW
opt_03449,66.9,12,24.93,MED
opt_02771,196.29,22,3.72,LOW
opt_02032,200.32,10,3.74,HIGH
opt_05006,135.68,15,7.05,LOW
opt_01672,60.2,18,7.1,MED
opt_03022,20.21,48,19.63,HIGH
opt_04693,172.72,36,0.25,LOW
opt_00098,84.82,105,10.85,LOW
opt_01389,56.88,62,16.58,MED
opt_01968,73.13,109,16.92,LOW
opt_03940,228.29,3,14.31,MED
opt_04129,129.01,17,1.75,LOW
opt_04968,245.56,28,9.12,LOW
opt_04869,236.15,87,14.08,MED
opt_02934,48.85,85,10.42,LOW
opt_02855,16.5,83,5.08,MED
opt_02616,203.63,79,8.47,LOW
opt_00382,34.03,112,19.32,HIGH
opt_03838,39.89,11,10.17,MED
opt_02782,66.05,109,22.67,MED
opt_01937,52.46,106,9.01,HIGH
opt_04740,42.0,98,0.91,HIGH
opt_04977,247.61,42,7.29,MED
opt_03966,203.56,109,19.46,MED
opt_03104,217.51,17,7.17,LOW
opt_02336,151.06,116,22.24,HIGH
opt_03285,47.23,83,6.18,LOW
opt_04275,229.48,51,3.59,HIGH
opt_01941,142.67,93,22.59,MED
opt_02530,99.16,20,17.76,HIGH
opt_03764,132.61,30,17.37,LOW
opt_03812,218.04,65,6.69,HIGH
opt_01863,28.66,46,17.98,HIGH
opt_00681,188.77,103,15.22,HIGH
opt_04341,226.34,23,21.16,HIGH
opt_01897,115.81,65,8.79,LOW
opt_04155,190.59,73,2.25,HIGH
opt_00645,102.62,55,23.49,HIGH
opt_00944,47.72,80,20.85,HIGH
opt_04361,31.1,94,18.4,LOW
opt_00053,57.82,12,12.32,LOW
opt_02368,205.73,53,3.36,HIGH
opt_04880,220.23,109,9.36,HIGH
opt_03390,247.79,67,23.56,LOW
opt_02085,100.55,79,13.38,MED
opt_01159,248.98,36,1.0,HIGH
opt_00616,170.57,27,17.17,MED
opt_04678,3.68,17,17.89,LOW
opt_04768,70.7,31,5.73,MED
opt_01783,28.79,75,6.62,HIGH
opt_03930,137.59,58,24.86,HIGH
opt_04757,184.87,117,21.62,HIGH
opt_02766,9.17,66,1.0,LOW
opt_02884,30.11,95,12.08,LOW
opt_01875,166.78,42,9.48,LOW
opt_04277,186.97,23,3.19,MED
opt_00471,202.22,55,7.18,HIGH
opt_00967,186.0,17,10.86,HIGH
opt_00972,126.72,25,12.54,LOW
opt_03716,68.47,25,18.28,HIGH
opt_03822,185.69,112,12.94,HIGH
opt_00909,120.92,110,0.29,LOW
opt_04948,217.34,66,7.31,HIGH
opt_03430,15.07,48,23.56,HIGH
opt_00146,63.58,63,2.8,LOW
opt_02599,188.99,95,16.8,MED
opt_03023,204.5,19,6.84,HIGH
opt_04638,55.41,38,20.91,LOW
opt_02629,100.6,89,20.99,HIGH
opt_02573,96.51,54,12.49,HIGH
opt_02004,118.1,60,20.01,LOW
opt_03184,198.09,85,6.33,HIGH
opt_00358,8.38,59,13.08,HIGH
opt_00301,169.82,29,10.33,HIGH
opt_04908,172.36,96,14.48,HIGH
opt_00320,116.13,30,14.33,LOW
opt_01409,244.69,91,8.38,HIGH
opt_00055,90.64,70,19.57,LOW
opt_04093,128.44,101,6.35,LOW
opt_03172,217.05,41,3.48,LOW
opt_00941,203.11,54,1.28,HIGH
opt_04839,65.65,92,14.4,HIGH
opt_02816,39.7,120,5.74,HIGH
opt_01326,120.84,76,0.6,LOW
opt_01147,58.88,69,6.68,LOW
opt_03347,199.64,72,12.15,MED
opt_03089,238.98,24,18.39,HIGH
opt_03066,37.85,32,6.42,MED
opt_03195,29.91,23,16.48,HIGH
opt_01865,209.62,78,15.89,HIGH
opt_01194,249.04,28,3.17,LOW
opt_04405,161.36,5,11.43,MED
opt_04109,132.04,83,18.29,HIGH
opt_04858,68.98,120,8.76,MED
opt_01220,3.65,79,2.0,HIGH
opt_04556,219.03,2,18.74,LOW
opt_04601,56.08,71,23.61,LOW
opt_03079,66.22,51,2.71,HIGH
opt_03975,152.29,17,11.06,HIGH
opt_02008,131.33,24,0.75,MED
opt_01002,42.3,101,15.31,HIGH
opt_01910,32.09,53,15.5,HIGH
opt_02174,64.66,32,24.73,HIGH
opt_03484,184.8,72,8.05,MED
opt_03595,39.71,86,22.21,MED
opt_03532,100.39,3,13.41,HIGH
opt_04506,44.67,51,8.61,LOW
opt_02700,56.66,5,13.24,HIGH
opt_03731,34.59,49,14.09,HIGH
opt_03562,12.75,118,3.42,LOW
opt_02836,181.19,111,17.96,MED
opt_00259,247.28,8,9.18,MED
opt_02706,121.48,33,17.67,MED
opt_03780,79.37,7,3.99,HIGH
opt_03045,37.85,46,24.89,LOW
opt_02888,128.14,91,12.02,LOW
opt_03274,24.0,37,9.47,LOW
opt_02839,142.91,3,19.13,LOW
opt_01400,154.63,10,1.64,LOW
opt_01129,96.56,85,24.15,MED
opt_03586,8.61,20,13.43,HIGH
opt_03262,174.29,120,21.19,HIGH
opt_04961,51.13,113,14.52,HIGH
opt_04373,38.15,84,20.29,HIGH
opt_02777,152.86,67,7.68,MED
opt_03624,80.93,41,6.41,HIGH
opt_01541,67.52,111,16.15,HIGH
opt_04555,228.23,28,24.37,LOW
opt_01016,156.88,34,10.3,HIGH
opt_04816,27.21,68,3.09,MED
opt_00699,103.06,93,16.66,MED
opt_04897,56.48,104,1.96,MED
opt_03087,113.36,104,17.95,MED
opt_03409,38.82,71,18.2,MED
opt_04449,61.1,78,6.32,MED
opt_03863,19.53,64,6.32,MED
opt_02005,134.23,47,20.3,HIGH
opt_04235,86.56,39,13.53,LOW
opt_00537,46.21,73,19.27,MED
opt_04576,146.67,15,15.94,MED
opt_04203,151.89,99,7.28,MED
opt_04581,153.88,77,7.75,MED
opt_03245,171.71,6,12.34,HIGH
opt_04996,224.93,55,7.35,MED
opt_01404,148.02,38,16.73,MED
opt_00330,37.84,45,7.37,LOW
opt_00698,147.8,41,14.1,MED
opt_00403,241.8,9,12.6,HIGH
opt_02362,177.66,62,7.66,HIGH
opt_00627,146.48,84,9.37,LOW
opt_03095,61.99,87,7.01,MED
opt_03835,186.35,112,19.43,LOW
opt_01187,232.29,12,19.99,HIGH
opt_02173,208.71,1,20.36,LOW
opt_04447,112.93,74,16.26,MED
opt_01511,167.83,1,13.4,MED
opt_03229,169.09,62,1.3,LOW
opt_03842,81.42,85,12.7,HIGH
opt_02743,248.02,8,23.17,MED
opt_03408,214.08,38,8.44,HIGH
opt_02608,74.52,62,10.8,MED
opt_02149,38.21,110,0.47,HIGH
opt_00118,101.75,56,4.65,HIGH
opt_00155,113.97,75,24.62,LOW
opt_00250,194.72,94,20.94,MED
opt_03445,156.56,88,23.38,HIGH
opt_01318,220.57,17,9.92,HIGH
opt_01206,157.39,101,14.48,HIGH
opt_02363,3.41,75,7.03,MED
opt_02137,107.35,64,22.85,LOW
opt_01496,91.57,60,18.96,HIGH
opt_04817,70.23,5,7.13,LOW
opt_04609,155.63,69,6.07,MED
opt_01177,230.93,68,20.03,MED
opt_04711,96.27,116,13.64,MED
opt_03702,76.14,4,6.36,MED
opt_01617,24.72,31,4.51,LOW
opt_04458,71.83,6,20.02,LOW
opt_03567,151.02,90,4.12,MED
opt_02595,131.89,88,11.97,HIGH
opt_01944,8.66,15,1.16,LOW
opt_01152,218.65,18,17.48,LOW
opt_01350,7.95,66,2.43,LOW
opt_04479,153.09,17,10.03,HIGH
opt_02870,131.92,96,7.49,MED
opt_03155,163.11,13,3.32,HIGH
opt_02995,189.73,114,17.75,HIGH
opt_01070,158.65,46,10.63,MED
opt_01688,174.89,60,2.5,HIGH
opt_03319,226.44,112,2.16,MED
opt_03369,203.16,118,18.82,MED
opt_02975,80.99,73,18.14,LOW
opt_03107,238.29,5,12.57,MED
opt_01580,247.05,59,21.97,LOW
opt_02496,239.5,107,17.61,HIGH
opt_04652,51.45,65,1.51,MED
opt_01288,195.24,58,17.45,MED
opt_03191,76.51,98,15.09,MED
opt_02212,67.5,83,8.19,LOW
opt_02180,236.99,78,9.34,LOW
opt_00692,131.3,81,5.95,LOW
opt_01823,85.03,52,3.43,MED
opt_00159,70.04,102,9.32,MED
opt_04560,180.37,70,20.65,HIGH
opt_03698,41.05,53,11.69,LOW
opt_00229,201.34,44,9.05,HIGH
opt_01782,80.24,64,13.66,LOW
opt_03271,103.42,114,2.5,MED
opt_01994,177.48,16,10.6,LOW
opt_03775,31.43,80,10.34,HIGH
opt_02128,202.04,115,19.45,LOW
opt_01540,134.86,85,5.95,HIGH
opt_04998,226.13,2,15.16,HIGH
opt_02155,10.46,18,10.19,LOW
opt_02309,78.2,77,18.44,MED
opt_04833,57.78,55,3.86,LOW
opt_03747,152.6,3,23.18,HIGH
opt_04543,22.57,69,16.94,LOW
opt_00591,212.83,32,16.28,HIGH
opt_04245,154.06,34,24.33,HIGH
opt_04242,23.96,37,15.44,HIGH
opt_00756,89.5,82,21.09,LOW
opt_00078,179.76,1,2.37,HIGH
opt_00926,247.04,37,11.14,MED
opt_00512,187.01,65,6.41,HIGH
opt_01599,149.62,52,9.59,MED
opt_03118,100.53,22,9.71,MED
opt_03328,211.67,20,14.52,LOW
opt_03388,140.55,1,12.48,MED
opt_03492,4.13,114,3.18,LOW
opt_03382,181.48,79,18.95,MED
opt_02455,18.17,88,19.96,MED
opt_04018,187.77,4,5.07,HIGH
opt_02391,203.56,119,3.65,HIGH
opt_01025,161.8,49,0.36,LOW
opt_03394,31.86,66,12.09,MED
opt_02499,156.99,67,10.65,LOW
opt_01426,5.72,43,21.11,MED
opt_02146,225.1,69,0.38,MED
opt_00704,90.21,114,24.84,MED
opt_02973,114.91,115,14.8,HIGH
opt_03423,74.33,57,1.22,MED
opt_03760,166.07,112,17.96,LOW
opt_01024,58.83,45,8.67,MED
opt_04061,90.73,110,9.92,LOW
opt_01523,80.57,92,2.54,HIGH
opt_03059,98.15,91,19.78,HIGH
opt_01582,219.65,61,19.54,HIGH
opt_02862,6.09,72,13.49,MED
opt_04780,178.93,62,5.65,MED
opt_02896,117.21,102,9.01,MED
opt_00708,137.65,67,7.2,MED
opt_01351,202.97,39,6.73,LOW
opt_04070,103.11,104,5.16,LOW
opt_03774,7.28,18,5.35,HIGH
opt_00904,92.63,17,12.45,MED
opt_03734,165.99,47,15.37,LOW
opt_00675,23.46,61,19.16,HIGH
opt_04485,52.84,98,24.79,HIGH
opt_03531,162.92,26,9.68,MED
opt_02525,180.23,51,14.32,LOW
opt_04518,18.61,95,21.01,LOW
opt_04956,73.22,100,21.4,HIGH
opt_00034,125.93,41,3.22,HIGH
opt_01468,135.38,81,21.29,LOW
opt_03927,142.83,47,9.22,LOW
opt_04730,162.71,22,13.41,HIGH
opt_04189,108.09,29,24.0,HIGH
opt_01114,231.66,117,13.43,LOW
opt_02625,153.57,90,19.21,MED
opt_03768,22.79,85,8.09,LOW
opt_01878,13.86,4,1.76,MED
opt_02272,58.14,68,19.79,LOW
opt_01815,110.83,22,6.09,HIGH
opt_00108,58.77,27,14.05,LOW
opt_02211,67.83,91,24.37,MED
opt_00811,132.93,45,9.03,MED
opt_01852,205.82,2,24.97,HIGH
opt_01516,13.26,22,1.47,MED
opt_01842,147.95,104,12.73,HIGH
opt_00550,10.26,98,13.57,LOW
opt_01974,48.93,26,14.14,LOW
opt_01333,31.06,37,11.53,LOW
opt_01552,199.87,61,7.82,HIGH
opt_02769,139.67,77,6.09,MED
opt_00278,77.62,48,22.59,LOW
opt_02741,61.08,79,19.56,LOW
opt_00596,63.39,6,7.87,LOW
opt_03818,100.05,8,16.26,LOW
opt_02654,136.15,5,18.92,MED
opt_04339,234.68,28,2.01,HIGH
opt_04846,160.64,92,23.05,HIGH
opt_03751,173.86,82,16.11,HIGH
opt_00619,72.56,23,11.11,LOW
opt_02795,211.7,113,6.5,HIGH
opt_04758,103.85,6,13.91,MED
opt_02703,105.6,21,19.34,LOW
opt_02150,1.15,46,12.98,MED
opt_01651,166.25,11,19.68,MED
opt_04478,193.81,44,7.19,HIGH
opt_02804,180.75,49,11.07,HIGH
opt_03545,128.05,110,5.34,MED
opt_01506,207.67,83,16.49,LOW
opt_00464,171.77,93,7.95,LOW
opt_00064,195.02,105,22.94,HIGH
opt_04222,30.54,92,6.58,LOW
opt_01718,22.86,34,10.61,MED
opt_00765,227.45,42,17.51,MED
opt_02012,216.26,48,9.12,HIGH
opt_02929,244.07,5,11.27,MED
opt_01933,100.99,119,7.67,LOW
opt_00170,202.61,71,9.35,MED
opt_00368,175.66,96,7.97,LOW
opt_03881,107.65,101,23.0,MED
opt_02078,134.69,66,8.76,MED
opt_03428,101.38,16,20.27,HIGH
opt_03214,156.1,71,9.79,MED
opt_03032,99.69,39,8.41,HIGH
opt_01498,17.97,23,5.86,HIGH
opt_01267,76.47,99,3.38,MED
opt_03343,243.31,117,18.74,LOW
opt_02119,146.75,88,24.58,HIGH
opt_04244,245.98,91,1.29,MED
opt_00804,16.49,48,13.07,HIGH
opt_03462,196.53,116,12.55,HIGH
opt_04047,77.06,42,17.38,MED
opt_02917,48.42,4,21.6,HIGH
opt_00924,52.43,92,2.38,HIGH
opt_00958,3.68,115,13.67,LOW
opt_02401,165.6,2,13.51,LOW
opt_04971,22.85,34,23.95,MED
opt_02437,138.34,61,4.73,LOW
opt_01866,135.05,43,10.47,HIGH
opt_04862,72.77,90,24.59,HIGH
opt_02863,26.81,17,5.34,LOW
opt_04345,0.19,116,16.43,HIGH
opt_01083,197.15,12,23.92,LOW
opt_00977,29.17,44,24.86,HIGH
opt_00536,52.37,18,13.12,LOW
opt_00462,178.2,44,7.92,HIGH
opt_02538,116.81,40,19.26,LOW
opt_02774,180.59,61,10.84,MED
opt_03159,15.61,25,13.16,MED
opt_00172,163.02,45,6.29,MED
opt_00929,86.87,45,12.49,HIGH
opt_04068,113.09,61,10.91,MED
opt_03364,119.49,37,13.31,LOW
opt_04358,167.87,100,7.86,MED
opt_02454,47.54,8,18.51,LOW
opt_03983,160.66,31,14.37,MED
opt_04644,201.35,76,2.45,MED
opt_00946,102.22,15,6.17,HIGH
opt_01378,208.88,12,1.12,LOW
opt_00759,90.7,99,10.87,LOW
opt_00448,172.41,66,17.48,LOW
opt_01301,210.76,18,14.44,HIGH
opt_00668,30.98,98,1.12,LOW
opt_00439,226.13,54,17.6,HIGH
opt_00825,197.37,4,0.32,HIGH
opt_00807,9.23,78,4.46,LOW
opt_03713,90.54,16,20.95,MED
opt_03113,141.13,90,14.37,MED
opt_02659,50.05,76,17.45,LOW
opt_00014,52.49,69,21.21,LOW
opt_01791,71.59,57,19.04,LOW
opt_01769,194.89,5,2.5,HIGH
opt_02176,94.68,14,23.46,HIGH
opt_01137,163.87,66,16.72,MED
opt_04336,68.89,68,15.36,LOW
opt_00839,74.53,17,8.41,HIGH
opt_00869,123.78,90,19.91,MED
opt_04145,211.63,88,18.84,MED
opt_05013,230.79,11,7.31,LOW
opt_01536,27.66,99,23.07,HIGH
opt_01822,175.6,71,0.14,LOW
